id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260414_184009_000103,16,4,2,299.49,2026-04-14 18:40:09.597021
20260414_184009_000104,8,4,1,314.22,2026-04-14 18:40:09.597032
20260414_184009_000105,1,4,1,432.87,2026-04-14 18:40:09.597043
20260414_184009_000106,74,1,1,423.45,2026-04-14 18:40:09.597054
20260414_184009_000107,32,1,1,292.52,2026-04-14 18:40:09.597066
20260414_184009_000108,27,2,2,427.95,2026-04-14 18:40:09.597077
20260414_184009_000109,83,2,2,255.78,2026-04-14 18:40:09.597088
20260414_184009_000110,33,4,1,114.63,2026-04-14 18:40:09.597095
20260414_184009_000111,9,2,1,119.61,2026-04-14 18:40:09.597102
20260414_184009_000112,9,2,1,278.19,2026-04-14 18:40:09.597109
20260414_184009_000113,8,1,1,334.4,2026-04-14 18:40:09.597115
20260414_184009_000114,21,4,1,238.83,2026-04-14 18:40:09.597123
20260414_184009_000115,2,3,1,456.1,2026-04-14 18:40:09.597130
20260414_184009_000116,13,2,1,390.25,2026-04-14 18:40:09.597136
20260414_184009_000117,54,4,2,335.0,2026-04-14 18:40:09.597143
20260414_184009_000118,9,4,2,382.55,2026-04-14 18:40:09.597150
20260414_184009_000119,5,3,2,166.67,2026-04-14 18:40:09.597156
20260414_184009_000120,33,3,2,180.98,2026-04-14 18:40:09.597163
20260414_184009_000121,11,4,2,403.53,2026-04-14 18:40:09.597170
20260414_184009_000122,9,2,1,306.51,2026-04-14 18:40:09.597177
20260414_184009_000123,3,4,1,164.79,2026-04-14 18:40:09.597183
20260414_184009_000124,2,4,1,258.7,2026-04-14 18:40:09.597190
20260414_184009_000125,38,2,1,247.31,2026-04-14 18:40:09.597199
20260414_184009_000126,33,2,1,223.37,2026-04-14 18:40:09.597207
20260414_184009_000127,28,4,1,159.97,2026-04-14 18:40:09.597214
20260414_184009_000128,22,3,1,232.04,2026-04-14 18:40:09.597220
20260414_184009_000129,64,4,3,118.67,2026-04-14 18:40:09.597227
20260414_184009_000130,41,3,1,259.72,2026-04-14 18:40:09.597234
20260414_184009_000131,1,2,1,217.45,2026-04-14 18:40:09.597240
20260414_184009_000132,16,4,2,231.0,2026-04-14 18:40:09.597247
20260414_184009_000133,70,2,2,185.59,2026-04-14 18:40:09.597254
20260414_184009_000134,8,1,1,255.75,2026-04-14 18:40:09.597260
20260414_184009_000135,1,1,1,200.5,2026-04-14 18:40:09.597269
20260414_184009_000136,2,3,1,412.67,2026-04-14 18:40:09.597275
20260414_184009_000137,18,3,1,223.09,2026-04-14 18:40:09.597282
20260414_184009_000138,40,2,1,475.4,2026-04-14 18:40:09.597308
20260414_184009_000139,3,3,1,121.47,2026-04-14 18:40:09.597317
20260414_184009_000140,8,4,3,301.14,2026-04-14 18:40:09.597323
20260414_184009_000141,93,2,2,228.03,2026-04-14 18:40:09.597330
20260414_184009_000142,73,2,1,367.58,2026-04-14 18:40:09.597337
20260414_184009_000143,2,2,2,441.93,2026-04-14 18:40:09.597344
20260414_184009_000144,3,4,1,370.71,2026-04-14 18:40:09.597364
20260414_184009_000145,5,3,1,346.12,2026-04-14 18:40:09.597370
20260414_184009_000146,27,2,3,364.65,2026-04-14 18:40:09.597381
20260414_184009_000147,3,4,1,375.7,2026-04-14 18:40:09.597388
20260414_184009_000148,11,2,2,297.1,2026-04-14 18:40:09.597394
20260414_184009_000149,2,3,3,255.42,2026-04-14 18:40:09.597401
20260414_184009_000150,69,1,2,194.41,2026-04-14 18:40:09.597408
20260414_184009_000151,5,4,1,470.15,2026-04-14 18:40:09.597415
20260414_184009_000152,22,3,1,158.08,2026-04-14 18:40:09.597422
20260414_184009_000153,55,2,3,200.13,2026-04-14 18:40:09.597428
20260414_184009_000154,10,4,1,117.67,2026-04-14 18:40:09.597435
20260414_184009_000155,23,3,1,300.34,2026-04-14 18:40:09.597441
20260414_184009_000156,86,4,1,413.37,2026-04-14 18:40:09.597448
20260414_184009_000157,46,4,1,467.02,2026-04-14 18:40:09.597454
20260414_184009_000158,30,2,1,170.41,2026-04-14 18:40:09.597461
20260414_184009_000159,10,1,1,367.45,2026-04-14 18:40:09.597468
20260414_184009_000160,33,1,1,107.61,2026-04-14 18:40:09.597475
20260414_184009_000161,77,2,1,457.9,2026-04-14 18:40:09.597482
20260414_184009_000162,5,4,3,372.34,2026-04-14 18:40:09.597488
20260414_184009_000163,40,4,2,306.67,2026-04-14 18:40:09.597495
20260414_184009_000164,27,4,1,235.48,2026-04-14 18:40:09.597501
20260414_184009_000165,49,2,1,495.43,2026-04-14 18:40:09.597509
20260414_184009_000166,1,2,1,367.16,2026-04-14 18:40:09.597515
20260414_184009_000167,45,2,1,476.28,2026-04-14 18:40:09.597522
20260414_184009_000168,31,4,1,373.19,2026-04-14 18:40:09.597528
20260414_184009_000169,2,1,1,386.0,2026-04-14 18:40:09.597535
20260414_184009_000170,2,2,2,145.01,2026-04-14 18:40:09.597541
20260414_184009_000171,1,4,1,444.62,2026-04-14 18:40:09.597548
20260414_184009_000172,48,2,1,118.5,2026-04-14 18:40:09.597554
20260414_184009_000173,11,2,2,297.16,2026-04-14 18:40:09.597561
20260414_184009_000174,3,2,1,156.15,2026-04-14 18:40:09.597567
20260414_184009_000175,2,1,1,328.36,2026-04-14 18:40:09.597574
20260414_184009_000176,48,4,2,298.6,2026-04-14 18:40:09.597581
20260414_184009_000177,2,3,1,144.52,2026-04-14 18:40:09.597588
20260414_184009_000178,7,4,2,363.65,2026-04-14 18:40:09.597595
20260414_184009_000179,77,2,1,161.0,2026-04-14 18:40:09.597601
20260414_184009_000180,35,1,1,185.2,2026-04-14 18:40:09.597608
20260414_184009_000181,1,1,1,423.94,2026-04-14 18:40:09.597614
20260414_184009_000182,1,4,1,351.49,2026-04-14 18:40:09.597621
20260414_184009_000183,98,1,3,134.55,2026-04-14 18:40:09.597628
20260414_184009_000184,34,4,1,395.14,2026-04-14 18:40:09.597635
20260414_184009_000185,22,2,1,209.95,2026-04-14 18:40:09.597643
20260414_184009_000186,6,3,1,205.96,2026-04-14 18:40:09.597649
20260414_184009_000187,14,1,1,336.39,2026-04-14 18:40:09.597656
20260414_184009_000188,6,3,1,180.83,2026-04-14 18:40:09.597662
20260414_184009_000189,2,3,2,282.34,2026-04-14 18:40:09.597668
20260414_184009_000190,17,3,2,345.31,2026-04-14 18:40:09.597675
20260414_184009_000191,8,1,1,372.27,2026-04-14 18:40:09.597682
20260414_184009_000192,68,4,1,464.35,2026-04-14 18:40:09.597688
20260414_184009_000193,40,4,1,396.43,2026-04-14 18:40:09.597695
20260414_184009_000194,19,1,3,206.03,2026-04-14 18:40:09.597701
20260414_184009_000195,7,1,2,484.34,2026-04-14 18:40:09.597708
20260414_184009_000196,2,1,1,437.76,2026-04-14 18:40:09.597715
20260414_184009_000197,27,4,3,211.72,2026-04-14 18:40:09.597721
20260414_184009_000198,4,4,1,437.43,2026-04-14 18:40:09.597727
20260414_184009_000199,24,3,1,477.4,2026-04-14 18:40:09.597734
20260414_184009_000200,18,3,1,469.42,2026-04-14 18:40:09.597741
20260414_184009_000201,72,2,1,135.88,2026-04-14 18:40:09.597747
20260414_184009_000202,89,4,3,198.75,2026-04-14 18:40:09.597754
20260414_184009_000203,4,1,2,170.91,2026-04-14 18:40:09.597761
20260414_184009_000204,6,1,1,101.61,2026-04-14 18:40:09.597770
20260414_184009_000205,3,1,1,151.0,2026-04-14 18:40:09.597777
20260414_184009_000206,38,3,1,171.31,2026-04-14 18:40:09.597785
20260414_184009_000207,64,4,2,172.48,2026-04-14 18:40:09.597791
20260414_184009_000208,4,4,1,418.28,2026-04-14 18:40:09.597798
20260414_184009_000209,78,4,1,138.01,2026-04-14 18:40:09.597807
20260414_184009_000210,18,1,2,296.62,2026-04-14 18:40:09.597814
20260414_184009_000211,2,3,2,401.68,2026-04-14 18:40:09.597821
20260414_184009_000212,3,1,1,310.51,2026-04-14 18:40:09.597827
20260414_184009_000213,6,1,2,170.58,2026-04-14 18:40:09.597834
20260414_184009_000214,29,2,1,343.88,2026-04-14 18:40:09.597840
20260414_184009_000215,30,2,1,172.35,2026-04-14 18:40:09.597847
20260414_184009_000216,4,4,1,127.14,2026-04-14 18:40:09.597853
20260414_184009_000217,3,1,2,400.82,2026-04-14 18:40:09.597860
20260414_184009_000218,7,1,1,302.64,2026-04-14 18:40:09.597866
20260414_184009_000219,7,1,2,279.93,2026-04-14 18:40:09.597873
20260414_184009_000220,31,1,2,126.97,2026-04-14 18:40:09.597880
20260414_184009_000221,43,1,2,356.6,2026-04-14 18:40:09.597887
20260414_184009_000222,6,1,1,363.15,2026-04-14 18:40:09.597893
20260414_184009_000223,39,3,1,496.19,2026-04-14 18:40:09.597900
20260414_184009_000224,39,4,2,249.71,2026-04-14 18:40:09.597908
20260414_184009_000225,26,2,1,470.09,2026-04-14 18:40:09.597914
20260414_184009_000226,10,1,2,196.4,2026-04-14 18:40:09.597921
20260414_184009_000227,2,2,3,480.59,2026-04-14 18:40:09.597928
20260414_184009_000228,6,3,1,407.41,2026-04-14 18:40:09.597934
20260414_184009_000229,10,1,1,410.63,2026-04-14 18:40:09.597941
20260414_184009_000230,58,4,2,213.26,2026-04-14 18:40:09.597947
20260414_184009_000231,71,4,1,178.01,2026-04-14 18:40:09.597969
20260414_184009_000232,14,2,1,488.99,2026-04-14 18:40:09.597976
20260414_184009_000233,5,3,1,462.1,2026-04-14 18:40:09.597983
20260414_184009_000234,14,4,1,265.62,2026-04-14 18:40:09.597990
20260414_184009_000235,7,2,2,263.18,2026-04-14 18:40:09.597998
20260414_184009_000236,27,1,1,492.46,2026-04-14 18:40:09.598018
20260414_184009_000237,17,2,1,273.57,2026-04-14 18:40:09.598040
20260414_184009_000238,7,2,1,223.98,2026-04-14 18:40:09.598070
20260414_184009_000239,41,3,1,165.69,2026-04-14 18:40:09.598081
20260414_184009_000240,29,3,1,427.02,2026-04-14 18:40:09.598090
20260414_184009_000241,8,3,1,135.73,2026-04-14 18:40:09.598101
20260414_184009_000242,1,3,2,168.33,2026-04-14 18:40:09.598108
20260414_184009_000243,38,1,1,432.04,2026-04-14 18:40:09.598116
20260414_184009_000244,50,2,1,446.84,2026-04-14 18:40:09.598123
20260414_184009_000245,33,1,1,273.92,2026-04-14 18:40:09.598130
20260414_184009_000246,56,1,3,415.8,2026-04-14 18:40:09.598137
20260414_184009_000247,4,3,2,199.82,2026-04-14 18:40:09.598143
20260414_184009_000248,33,1,2,320.13,2026-04-14 18:40:09.598151
20260414_184009_000249,3,1,1,393.23,2026-04-14 18:40:09.598158
20260414_184009_000250,1,1,1,490.79,2026-04-14 18:40:09.598164
20260414_184009_000251,14,4,2,410.91,2026-04-14 18:40:09.598171
20260414_184009_000252,3,3,1,468.04,2026-04-14 18:40:09.598178
20260414_184009_000253,7,4,1,337.35,2026-04-14 18:40:09.598185
20260414_184009_000254,15,3,1,450.0,2026-04-14 18:40:09.598192
20260414_184009_000255,39,1,2,472.23,2026-04-14 18:40:09.598199
20260414_184009_000256,50,4,1,456.91,2026-04-14 18:40:09.598205
20260414_184009_000257,3,2,2,328.69,2026-04-14 18:40:09.598212
20260414_184009_000258,15,4,1,230.1,2026-04-14 18:40:09.598219
20260414_184009_000259,8,3,1,492.14,2026-04-14 18:40:09.598225
20260414_184009_000260,35,4,2,277.49,2026-04-14 18:40:09.598233
20260414_184009_000261,19,1,1,369.17,2026-04-14 18:40:09.598240
20260414_184009_000262,30,1,2,439.99,2026-04-14 18:40:09.598260
20260414_184009_000263,60,1,2,210.73,2026-04-14 18:40:09.598268
20260414_184009_000264,72,2,2,420.06,2026-04-14 18:40:09.598274
20260414_184009_000265,43,3,1,269.93,2026-04-14 18:40:09.598281
20260414_184009_000266,5,2,2,325.05,2026-04-14 18:40:09.598288
20260414_184009_000267,61,4,1,309.6,2026-04-14 18:40:09.598295
20260414_184009_000268,3,1,2,297.32,2026-04-14 18:40:09.598301
20260414_184009_000269,4,3,2,116.46,2026-04-14 18:40:09.598308
20260414_184009_000270,9,2,1,452.5,2026-04-14 18:40:09.598321
20260414_184009_000271,33,3,2,218.26,2026-04-14 18:40:09.598327
20260414_184009_000272,41,4,1,368.64,2026-04-14 18:40:09.598334
20260414_184009_000273,54,2,1,259.9,2026-04-14 18:40:09.598341
20260414_184009_000274,29,3,3,375.67,2026-04-14 18:40:09.598371
20260414_184009_000275,2,1,1,321.96,2026-04-14 18:40:09.598377
20260414_184009_000276,3,4,3,422.4,2026-04-14 18:40:09.598384
20260414_184009_000277,12,4,2,214.82,2026-04-14 18:40:09.598391
20260414_184009_000278,10,3,1,207.74,2026-04-14 18:40:09.598398
20260414_184009_000279,20,2,1,134.73,2026-04-14 18:40:09.598417
20260414_184009_000280,5,3,1,167.47,2026-04-14 18:40:09.598437
20260414_184009_000281,27,4,3,150.22,2026-04-14 18:40:09.598444
20260414_184009_000282,26,4,1,334.25,2026-04-14 18:40:09.598452
20260414_184009_000283,4,3,2,194.03,2026-04-14 18:40:09.598458
20260414_184009_000284,1,4,3,391.44,2026-04-14 18:40:09.598465
20260414_184009_000285,38,1,1,200.59,2026-04-14 18:40:09.598472
20260414_184009_000286,16,4,1,275.52,2026-04-14 18:40:09.598478
20260414_184009_000287,82,2,2,278.05,2026-04-14 18:40:09.598485
20260414_184009_000288,23,4,1,342.87,2026-04-14 18:40:09.598492
20260414_184009_000289,2,4,2,154.89,2026-04-14 18:40:09.598499
20260414_184009_000290,71,4,2,340.92,2026-04-14 18:40:09.598505
20260414_184009_000291,10,4,1,313.98,2026-04-14 18:40:09.598512
20260414_184009_000292,8,1,1,453.86,2026-04-14 18:40:09.598518
20260414_184009_000293,2,1,1,124.81,2026-04-14 18:40:09.598525
20260414_184009_000294,27,4,2,147.09,2026-04-14 18:40:09.598534
20260414_184009_000295,7,4,1,455.19,2026-04-14 18:40:09.598541
20260414_184009_000296,91,4,1,356.58,2026-04-14 18:40:09.598547
20260414_184009_000297,46,3,2,138.16,2026-04-14 18:40:09.598554
20260414_184009_000298,79,2,1,103.84,2026-04-14 18:40:09.598560
20260414_184009_000299,51,4,2,458.77,2026-04-14 18:40:09.598567
20260414_184009_000300,8,3,3,118.53,2026-04-14 18:40:09.598574
20260414_184009_000301,32,4,1,246.64,2026-04-14 18:40:09.598580
20260414_184009_000302,76,2,1,133.59,2026-04-14 18:40:09.598591
20260414_184009_000303,22,4,1,174.63,2026-04-14 18:40:09.598598
20260414_184009_000304,42,3,2,113.87,2026-04-14 18:40:09.598604
20260414_184009_000305,7,1,1,487.38,2026-04-14 18:40:09.598612
20260414_184009_000306,59,2,2,175.95,2026-04-14 18:40:09.598620
20260414_184009_000307,1,1,1,106.26,2026-04-14 18:40:09.598627
20260414_184009_000308,60,4,2,373.04,2026-04-14 18:40:09.598634
20260414_184009_000309,34,4,2,284.42,2026-04-14 18:40:09.598641
20260414_184009_000310,56,4,2,430.97,2026-04-14 18:40:09.598649
20260414_184009_000311,35,4,2,420.11,2026-04-14 18:40:09.598655
20260414_184009_000312,8,4,2,397.76,2026-04-14 18:40:09.598662
20260414_184009_000313,54,3,2,151.94,2026-04-14 18:40:09.598669
20260414_184009_000314,1,1,1,299.39,2026-04-14 18:40:09.598676
20260414_184009_000315,84,1,1,317.79,2026-04-14 18:40:09.598695
20260414_184009_000316,6,3,2,495.75,2026-04-14 18:40:09.598703
20260414_184009_000317,8,4,1,123.56,2026-04-14 18:40:09.598709
20260414_184009_000318,41,4,1,341.82,2026-04-14 18:40:09.598731
20260414_184009_000319,1,2,1,199.68,2026-04-14 18:40:09.598738
20260414_184009_000320,23,4,1,489.28,2026-04-14 18:40:09.598745
20260414_184009_000321,32,3,1,327.78,2026-04-14 18:40:09.598753
20260414_184009_000322,6,4,1,160.21,2026-04-14 18:40:09.598760
20260414_184009_000323,14,1,2,368.12,2026-04-14 18:40:09.598767
20260414_184009_000324,39,3,1,203.63,2026-04-14 18:40:09.598787
20260414_184009_000325,10,4,2,442.77,2026-04-14 18:40:09.598793
20260414_184009_000326,29,3,2,347.21,2026-04-14 18:40:09.598800
20260414_184009_000327,67,4,2,222.47,2026-04-14 18:40:09.598806
20260414_184009_000328,15,1,1,201.74,2026-04-14 18:40:09.598812
20260414_184009_000329,33,2,2,379.89,2026-04-14 18:40:09.598819
20260414_184009_000330,51,2,2,154.55,2026-04-14 18:40:09.598825
20260414_184009_000331,48,1,1,471.31,2026-04-14 18:40:09.598832
20260414_184009_000332,53,4,1,332.12,2026-04-14 18:40:09.598838
20260414_184009_000333,12,1,1,259.92,2026-04-14 18:40:09.598845
20260414_184009_000334,12,2,3,497.8,2026-04-14 18:40:09.598851
20260414_184009_000335,24,1,1,461.79,2026-04-14 18:40:09.598857
20260414_184009_000336,2,1,1,298.99,2026-04-14 18:40:09.598864
20260414_184009_000337,17,3,1,344.1,2026-04-14 18:40:09.598877
20260414_184009_000338,1,2,1,133.05,2026-04-14 18:40:09.598883
20260414_184009_000339,15,3,2,373.66,2026-04-14 18:40:09.598890
20260414_184009_000340,1,2,1,367.23,2026-04-14 18:40:09.598896
20260414_184009_000341,52,3,1,348.21,2026-04-14 18:40:09.598903
20260414_184009_000342,4,4,1,163.54,2026-04-14 18:40:09.598910
20260414_184009_000343,4,1,1,163.9,2026-04-14 18:40:09.598916
20260414_184009_000344,36,1,3,124.59,2026-04-14 18:40:09.598923
20260414_184009_000345,1,4,2,283.96,2026-04-14 18:40:09.598929
20260414_184009_000346,87,4,2,147.53,2026-04-14 18:40:09.598936
20260414_184009_000347,34,4,2,429.89,2026-04-14 18:40:09.598942
20260414_184009_000348,53,1,1,137.07,2026-04-14 18:40:09.598949
20260414_184009_000349,35,3,1,131.16,2026-04-14 18:40:09.598955
20260414_184009_000350,14,2,2,226.48,2026-04-14 18:40:09.598962
20260414_184009_000351,7,2,2,309.17,2026-04-14 18:40:09.598968
20260414_184009_000352,35,3,1,444.0,2026-04-14 18:40:09.598975
20260414_184009_000353,45,2,2,432.28,2026-04-14 18:40:09.598981
20260414_184009_000354,4,1,2,396.92,2026-04-14 18:40:09.598989
20260414_184009_000355,31,2,2,257.48,2026-04-14 18:40:09.598995
20260414_184009_000356,1,1,1,450.12,2026-04-14 18:40:09.599002
20260414_184009_000357,97,2,1,253.09,2026-04-14 18:40:09.599008
20260414_184009_000358,32,2,1,478.09,2026-04-14 18:40:09.599014
20260414_184009_000359,47,2,1,208.28,2026-04-14 18:40:09.599021
20260414_184009_000360,2,3,1,256.91,2026-04-14 18:40:09.599029
20260414_184009_000361,100,1,2,199.99,2026-04-14 18:40:09.599035
20260414_184009_000362,16,3,1,455.78,2026-04-14 18:40:09.599042
20260414_184009_000363,6,4,1,492.13,2026-04-14 18:40:09.599048
20260414_184009_000364,78,2,1,100.55,2026-04-14 18:40:09.599055
20260414_184009_000365,5,3,1,360.0,2026-04-14 18:40:09.599061
20260414_184009_000366,2,1,1,319.98,2026-04-14 18:40:09.599068
20260414_184009_000367,12,1,2,384.48,2026-04-14 18:40:09.599074
20260414_184009_000368,3,1,1,297.48,2026-04-14 18:40:09.599081
20260414_184009_000369,8,3,1,441.92,2026-04-14 18:40:09.599089
20260414_184009_000370,17,4,1,479.99,2026-04-14 18:40:09.599095
20260414_184009_000371,9,1,3,212.87,2026-04-14 18:40:09.599102
20260414_184009_000372,6,4,1,204.16,2026-04-14 18:40:09.599108
20260414_184009_000373,78,2,1,397.49,2026-04-14 18:40:09.599115
20260414_184009_000374,14,1,1,326.06,2026-04-14 18:40:09.599121
20260414_184009_000375,16,4,1,221.58,2026-04-14 18:40:09.599128
20260414_184009_000376,9,4,1,427.43,2026-04-14 18:40:09.599135
20260414_184009_000377,1,4,2,158.82,2026-04-14 18:40:09.599142
20260414_184009_000378,86,1,1,354.16,2026-04-14 18:40:09.599150
20260414_184009_000379,38,1,2,336.61,2026-04-14 18:40:09.599157
20260414_184009_000380,4,3,2,289.22,2026-04-14 18:40:09.599164
20260414_184009_000381,11,2,3,391.23,2026-04-14 18:40:09.599171
20260414_184009_000382,36,4,2,255.41,2026-04-14 18:40:09.599178
20260414_184009_000383,47,3,1,336.51,2026-04-14 18:40:09.599184
20260414_184009_000384,44,3,2,177.05,2026-04-14 18:40:09.599191
20260414_184009_000385,6,3,1,338.08,2026-04-14 18:40:09.599197
20260414_184009_000386,69,2,3,403.61,2026-04-14 18:40:09.599204
20260414_184009_000387,36,2,3,249.74,2026-04-14 18:40:09.599210
