id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260414_161446_000029,57,2,1,158.26,2026-04-14 16:14:46.163057
20260414_161446_000030,1,4,2,453.14,2026-04-14 16:14:46.163065
20260414_161446_000031,7,3,1,290.66,2026-04-14 16:14:46.163085
20260414_161446_000032,32,1,3,224.02,2026-04-14 16:14:46.163096
20260414_161446_000033,37,4,2,451.05,2026-04-14 16:14:46.163104
20260414_161446_000034,48,1,1,167.48,2026-04-14 16:14:46.163124
20260414_161446_000035,7,3,1,320.29,2026-04-14 16:14:46.163131
20260414_161446_000036,12,3,2,408.26,2026-04-14 16:14:46.163138
20260414_161446_000037,9,2,1,420.96,2026-04-14 16:14:46.163146
20260414_161446_000038,81,3,3,442.91,2026-04-14 16:14:46.163153
20260414_161446_000039,1,1,1,382.08,2026-04-14 16:14:46.163160
20260414_161446_000040,4,1,1,473.23,2026-04-14 16:14:46.163166
20260414_161446_000041,38,4,2,432.21,2026-04-14 16:14:46.163173
20260414_161446_000042,11,4,2,335.2,2026-04-14 16:14:46.163180
20260414_161446_000043,15,3,2,272.03,2026-04-14 16:14:46.163186
20260414_161446_000044,1,2,1,189.2,2026-04-14 16:14:46.163193
20260414_161446_000045,63,4,1,125.64,2026-04-14 16:14:46.163199
20260414_161446_000046,5,3,1,210.46,2026-04-14 16:14:46.163227
20260414_161446_000047,24,1,2,371.75,2026-04-14 16:14:46.163234
20260414_161446_000048,21,1,3,492.26,2026-04-14 16:14:46.163245
20260414_161446_000049,17,1,1,176.68,2026-04-14 16:14:46.163266
20260414_161446_000050,85,2,2,405.96,2026-04-14 16:14:46.163276
20260414_161446_000051,47,3,1,454.61,2026-04-14 16:14:46.163299
20260414_161446_000052,1,2,1,133.7,2026-04-14 16:14:46.163308
20260414_161446_000053,1,3,2,386.05,2026-04-14 16:14:46.163317
20260414_161446_000054,2,4,1,299.63,2026-04-14 16:14:46.163327
20260414_161446_000055,4,2,1,140.0,2026-04-14 16:14:46.163335
20260414_161446_000056,10,4,1,228.45,2026-04-14 16:14:46.163341
20260414_161446_000057,1,3,2,190.59,2026-04-14 16:14:46.163348
20260414_161446_000058,38,2,2,457.09,2026-04-14 16:14:46.163355
20260414_161446_000059,11,1,1,426.66,2026-04-14 16:14:46.163362
20260414_161446_000060,27,4,2,438.28,2026-04-14 16:14:46.163368
20260414_161446_000061,33,3,1,228.76,2026-04-14 16:14:46.163375
20260414_161446_000062,18,1,1,105.0,2026-04-14 16:14:46.163403
20260414_161446_000063,43,3,1,105.31,2026-04-14 16:14:46.163410
20260414_161446_000064,4,4,1,380.05,2026-04-14 16:14:46.163417
20260414_161446_000065,2,2,2,270.55,2026-04-14 16:14:46.163438
20260414_161446_000066,8,3,1,155.92,2026-04-14 16:14:46.163450
20260414_161446_000067,15,2,2,164.19,2026-04-14 16:14:46.163471
20260414_161446_000068,57,2,2,172.78,2026-04-14 16:14:46.163478
20260414_161446_000069,14,1,2,397.97,2026-04-14 16:14:46.163484
20260414_161446_000070,62,2,1,278.35,2026-04-14 16:14:46.163491
20260414_161446_000071,1,1,2,441.49,2026-04-14 16:14:46.163498
20260414_161446_000072,1,2,1,217.93,2026-04-14 16:14:46.163504
20260414_161446_000073,72,4,2,339.39,2026-04-14 16:14:46.163511
20260414_161446_000074,6,1,1,346.23,2026-04-14 16:14:46.163517
20260414_161446_000075,8,2,1,338.11,2026-04-14 16:14:46.163524
20260414_161446_000076,99,4,1,119.39,2026-04-14 16:14:46.163544
20260414_161446_000077,1,1,1,393.32,2026-04-14 16:14:46.163551
20260414_161446_000078,83,1,2,419.35,2026-04-14 16:14:46.163557
20260414_161446_000079,2,3,1,196.79,2026-04-14 16:14:46.163565
20260414_161446_000080,2,1,2,153.49,2026-04-14 16:14:46.163572
20260414_161446_000081,58,2,1,311.32,2026-04-14 16:14:46.163592
20260414_161446_000082,6,4,1,320.11,2026-04-14 16:14:46.163599
20260414_161446_000083,50,4,1,255.16,2026-04-14 16:14:46.163635
20260414_161446_000084,8,4,1,255.79,2026-04-14 16:14:46.163645
20260414_161446_000085,9,2,1,436.6,2026-04-14 16:14:46.163665
20260414_161446_000086,12,4,1,195.5,2026-04-14 16:14:46.163672
20260414_161446_000087,2,3,1,469.45,2026-04-14 16:14:46.163679
20260414_161446_000088,2,3,2,313.24,2026-04-14 16:14:46.163687
20260414_161446_000089,13,1,2,488.72,2026-04-14 16:14:46.163694
20260414_161446_000090,1,1,1,481.33,2026-04-14 16:14:46.163700
20260414_161446_000091,79,2,1,453.93,2026-04-14 16:14:46.163707
20260414_161446_000092,13,4,3,348.63,2026-04-14 16:14:46.163714
20260414_161446_000093,9,3,2,256.73,2026-04-14 16:14:46.163720
20260414_161446_000094,1,2,3,340.04,2026-04-14 16:14:46.163747
20260414_161446_000095,5,4,1,254.78,2026-04-14 16:14:46.163758
20260414_161446_000096,37,3,1,168.89,2026-04-14 16:14:46.163769
20260414_161446_000097,2,3,2,266.2,2026-04-14 16:14:46.163781
20260414_161446_000098,17,1,1,184.66,2026-04-14 16:14:46.163831
20260414_161446_000099,19,1,1,417.2,2026-04-14 16:14:46.163847
20260414_161446_000100,1,4,2,193.86,2026-04-14 16:14:46.163858
20260414_161446_000101,1,1,1,394.09,2026-04-14 16:14:46.163882
20260414_161446_000102,1,1,1,380.62,2026-04-14 16:14:46.163893
20260414_161446_000103,77,4,3,389.99,2026-04-14 16:14:46.163904
20260414_161446_000104,23,3,3,497.89,2026-04-14 16:14:46.163915
20260414_161446_000105,25,3,1,308.77,2026-04-14 16:14:46.163926
20260414_161446_000106,1,1,3,186.64,2026-04-14 16:14:46.163952
20260414_161446_000107,60,1,1,173.23,2026-04-14 16:14:46.163963
20260414_161446_000108,11,3,1,413.92,2026-04-14 16:14:46.163976
20260414_161446_000109,4,3,3,431.56,2026-04-14 16:14:46.163987
20260414_161446_000110,15,1,1,277.94,2026-04-14 16:14:46.164008
20260414_161446_000111,29,3,1,259.13,2026-04-14 16:14:46.164019
20260414_161446_000112,5,4,1,402.14,2026-04-14 16:14:46.164026
20260414_161446_000113,42,3,1,261.61,2026-04-14 16:14:46.164033
20260414_161446_000114,1,2,2,308.42,2026-04-14 16:14:46.164040
20260414_161446_000115,2,3,1,350.35,2026-04-14 16:14:46.164046
20260414_161446_000116,18,4,2,154.22,2026-04-14 16:14:46.164053
20260414_161446_000117,20,1,2,266.15,2026-04-14 16:14:46.164060
20260414_161446_000118,29,2,1,311.22,2026-04-14 16:14:46.164067
20260414_161446_000119,60,2,1,165.19,2026-04-14 16:14:46.164073
20260414_161446_000120,14,2,2,440.31,2026-04-14 16:14:46.164080
20260414_161446_000121,33,1,1,368.78,2026-04-14 16:14:46.164087
20260414_161446_000122,17,3,2,165.84,2026-04-14 16:14:46.164094
20260414_161446_000123,12,3,2,372.37,2026-04-14 16:14:46.164101
20260414_161446_000124,28,4,1,414.51,2026-04-14 16:14:46.164107
20260414_161446_000125,3,3,2,132.03,2026-04-14 16:14:46.164114
20260414_161446_000126,72,4,1,297.03,2026-04-14 16:14:46.164121
20260414_161446_000127,13,1,3,327.35,2026-04-14 16:14:46.164130
20260414_161446_000128,89,4,1,466.05,2026-04-14 16:14:46.164151
20260414_161446_000129,1,2,2,411.41,2026-04-14 16:14:46.164161
20260414_161446_000130,41,3,2,256.39,2026-04-14 16:14:46.164171
20260414_161446_000131,20,3,2,242.61,2026-04-14 16:14:46.164179
20260414_161446_000132,95,2,1,321.28,2026-04-14 16:14:46.164185
20260414_161446_000133,40,3,1,163.65,2026-04-14 16:14:46.164192
20260414_161446_000134,51,1,2,412.96,2026-04-14 16:14:46.164199
20260414_161446_000135,12,1,3,442.62,2026-04-14 16:14:46.164208
20260414_161446_000136,29,4,1,400.91,2026-04-14 16:14:46.164214
20260414_161446_000137,72,1,1,373.49,2026-04-14 16:14:46.164221
20260414_161446_000138,6,3,1,165.65,2026-04-14 16:14:46.164228
20260414_161446_000139,3,2,3,304.4,2026-04-14 16:14:46.164237
20260414_161446_000140,33,2,3,184.66,2026-04-14 16:14:46.164244
20260414_161446_000141,7,2,1,491.56,2026-04-14 16:14:46.164250
20260414_161446_000142,5,2,1,464.75,2026-04-14 16:14:46.164257
20260414_161446_000143,25,4,2,259.14,2026-04-14 16:14:46.164264
20260414_161446_000144,33,3,1,354.31,2026-04-14 16:14:46.164283
20260414_161446_000145,2,3,1,261.2,2026-04-14 16:14:46.164295
20260414_161446_000146,2,4,1,417.99,2026-04-14 16:14:46.164302
20260414_161446_000147,100,3,1,488.15,2026-04-14 16:14:46.164312
20260414_161446_000148,79,2,2,492.41,2026-04-14 16:14:46.164318
20260414_161446_000149,4,3,1,158.25,2026-04-14 16:14:46.164325
20260414_161446_000150,1,4,2,358.93,2026-04-14 16:14:46.164333
20260414_161446_000151,44,1,2,121.22,2026-04-14 16:14:46.164339
20260414_161446_000152,16,2,1,388.33,2026-04-14 16:14:46.164346
20260414_161446_000153,27,2,1,477.95,2026-04-14 16:14:46.164353
20260414_161446_000154,30,1,1,397.71,2026-04-14 16:14:46.164360
20260414_161446_000155,26,1,3,256.2,2026-04-14 16:14:46.164366
20260414_161446_000156,91,2,1,310.03,2026-04-14 16:14:46.164373
20260414_161446_000157,5,3,2,166.96,2026-04-14 16:14:46.164380
20260414_161446_000158,3,3,1,265.65,2026-04-14 16:14:46.164386
20260414_161446_000159,98,3,1,287.48,2026-04-14 16:14:46.164393
20260414_161446_000160,68,1,1,292.58,2026-04-14 16:14:46.164400
20260414_161446_000161,31,2,1,452.03,2026-04-14 16:14:46.164407
20260414_161446_000162,42,4,1,259.69,2026-04-14 16:14:46.164425
20260414_161446_000163,33,3,3,140.85,2026-04-14 16:14:46.164442
20260414_161446_000164,4,3,1,377.24,2026-04-14 16:14:46.164451
20260414_161446_000165,16,4,2,139.99,2026-04-14 16:14:46.164458
20260414_161446_000166,7,1,2,122.41,2026-04-14 16:14:46.164467
20260414_161446_000167,23,3,1,342.35,2026-04-14 16:14:46.164474
20260414_161446_000168,12,2,1,497.25,2026-04-14 16:14:46.164480
20260414_161446_000169,52,3,2,323.92,2026-04-14 16:14:46.164487
20260414_161446_000170,55,1,3,291.41,2026-04-14 16:14:46.164494
20260414_161446_000171,24,3,2,453.03,2026-04-14 16:14:46.164501
20260414_161446_000172,97,1,2,322.48,2026-04-14 16:14:46.164507
20260414_161446_000173,26,2,2,427.43,2026-04-14 16:14:46.164514
20260414_161446_000174,10,1,2,261.91,2026-04-14 16:14:46.164521
20260414_161446_000175,32,3,1,116.82,2026-04-14 16:14:46.164528
20260414_161446_000176,15,1,2,211.79,2026-04-14 16:14:46.164535
20260414_161446_000177,1,2,2,314.76,2026-04-14 16:14:46.164541
20260414_161446_000178,3,3,2,166.34,2026-04-14 16:14:46.164548
20260414_161446_000179,65,1,1,317.78,2026-04-14 16:14:46.164555
20260414_161446_000180,23,3,1,102.06,2026-04-14 16:14:46.164574
20260414_161446_000181,11,3,1,167.74,2026-04-14 16:14:46.164586
20260414_161446_000182,44,4,2,359.36,2026-04-14 16:14:46.164593
20260414_161446_000183,2,2,3,221.26,2026-04-14 16:14:46.164600
20260414_161446_000184,36,1,1,226.18,2026-04-14 16:14:46.164607
20260414_161446_000185,34,1,2,446.24,2026-04-14 16:14:46.164614
20260414_161446_000186,1,3,1,191.87,2026-04-14 16:14:46.164623
20260414_161446_000187,3,2,2,214.67,2026-04-14 16:14:46.164629
20260414_161446_000188,2,1,1,327.29,2026-04-14 16:14:46.164636
20260414_161446_000189,96,3,2,302.8,2026-04-14 16:14:46.164643
20260414_161446_000190,82,1,1,240.19,2026-04-14 16:14:46.164650
20260414_161446_000191,3,4,1,372.28,2026-04-14 16:14:46.164656
20260414_161446_000192,20,3,3,306.08,2026-04-14 16:14:46.164663
20260414_161446_000193,1,2,2,294.55,2026-04-14 16:14:46.164670
20260414_161446_000194,46,1,1,144.65,2026-04-14 16:14:46.164678
20260414_161446_000195,8,2,3,158.4,2026-04-14 16:14:46.164685
20260414_161446_000196,23,2,1,370.05,2026-04-14 16:14:46.164692
20260414_161446_000197,63,1,1,305.57,2026-04-14 16:14:46.164698
20260414_161446_000198,80,4,1,357.73,2026-04-14 16:14:46.164719
20260414_161446_000199,9,3,1,159.6,2026-04-14 16:14:46.164729
20260414_161446_000200,60,4,3,462.39,2026-04-14 16:14:46.164737
20260414_161446_000201,23,2,1,107.58,2026-04-14 16:14:46.164743
20260414_161446_000202,61,1,1,223.31,2026-04-14 16:14:46.164751
20260414_161446_000203,21,1,1,186.38,2026-04-14 16:14:46.164758
20260414_161446_000204,12,4,2,198.81,2026-04-14 16:14:46.164765
20260414_161446_000205,27,2,2,383.09,2026-04-14 16:14:46.164774
20260414_161446_000206,83,3,1,498.11,2026-04-14 16:14:46.164781
20260414_161446_000207,5,2,2,474.92,2026-04-14 16:14:46.164787
20260414_161446_000208,2,3,2,444.33,2026-04-14 16:14:46.164794
20260414_161446_000209,54,3,1,228.11,2026-04-14 16:14:46.164801
20260414_161446_000210,7,1,3,461.1,2026-04-14 16:14:46.164808
20260414_161446_000211,26,3,2,369.27,2026-04-14 16:14:46.164815
20260414_161446_000212,1,4,1,374.2,2026-04-14 16:14:46.164822
20260414_161446_000213,43,3,2,335.97,2026-04-14 16:14:46.164828
20260414_161446_000214,34,2,1,205.25,2026-04-14 16:14:46.164835
20260414_161446_000215,33,3,2,294.79,2026-04-14 16:14:46.164846
20260414_161446_000216,14,2,1,164.4,2026-04-14 16:14:46.164865
20260414_161446_000217,33,4,2,296.49,2026-04-14 16:14:46.164874
20260414_161446_000218,15,2,1,217.26,2026-04-14 16:14:46.164881
20260414_161446_000219,33,1,1,119.82,2026-04-14 16:14:46.164888
20260414_161446_000220,30,1,1,118.76,2026-04-14 16:14:46.164898
20260414_161446_000221,60,3,1,321.85,2026-04-14 16:14:46.164904
20260414_161446_000222,19,3,1,475.02,2026-04-14 16:14:46.164911
20260414_161446_000223,29,1,1,324.72,2026-04-14 16:14:46.164918
20260414_161446_000224,50,1,2,301.28,2026-04-14 16:14:46.164925
20260414_161446_000225,53,4,1,419.91,2026-04-14 16:14:46.164934
20260414_161446_000226,2,2,2,220.18,2026-04-14 16:14:46.164942
20260414_161446_000227,16,1,1,122.26,2026-04-14 16:14:46.164949
20260414_161446_000228,1,1,1,100.18,2026-04-14 16:14:46.164956
20260414_161446_000229,51,4,2,385.45,2026-04-14 16:14:46.164963
20260414_161446_000230,1,3,2,308.67,2026-04-14 16:14:46.164970
20260414_161446_000231,22,2,2,356.73,2026-04-14 16:14:46.164977
20260414_161446_000232,24,3,2,136.31,2026-04-14 16:14:46.164991
20260414_161446_000233,76,3,3,268.58,2026-04-14 16:14:46.165007
20260414_161446_000234,52,4,1,164.85,2026-04-14 16:14:46.165016
20260414_161446_000235,63,1,1,149.64,2026-04-14 16:14:46.165023
20260414_161446_000236,35,3,2,180.75,2026-04-14 16:14:46.165030
20260414_161446_000237,32,2,1,257.58,2026-04-14 16:14:46.165037
20260414_161446_000238,32,4,1,330.27,2026-04-14 16:14:46.165045
20260414_161446_000239,4,3,1,129.21,2026-04-14 16:14:46.165051
20260414_161446_000240,20,1,2,122.72,2026-04-14 16:14:46.165058
20260414_161446_000241,36,2,2,488.14,2026-04-14 16:14:46.165065
20260414_161446_000242,34,4,1,440.52,2026-04-14 16:14:46.165072
20260414_161446_000243,40,2,1,490.52,2026-04-14 16:14:46.165078
20260414_161446_000244,17,3,1,258.89,2026-04-14 16:14:46.165088
20260414_161446_000245,79,2,2,316.32,2026-04-14 16:14:46.165094
20260414_161446_000246,4,2,1,131.62,2026-04-14 16:14:46.165103
20260414_161446_000247,1,4,1,347.39,2026-04-14 16:14:46.165110
20260414_161446_000248,62,4,1,374.13,2026-04-14 16:14:46.165117
20260414_161446_000249,9,1,3,140.26,2026-04-14 16:14:46.165138
20260414_161446_000250,84,1,1,212.12,2026-04-14 16:14:46.165148
20260414_161446_000251,12,2,2,475.26,2026-04-14 16:14:46.165155
20260414_161446_000252,37,1,1,439.87,2026-04-14 16:14:46.165162
20260414_161446_000253,1,2,1,334.54,2026-04-14 16:14:46.165169
20260414_161446_000254,75,1,1,448.67,2026-04-14 16:14:46.165176
20260414_161446_000255,6,1,1,369.35,2026-04-14 16:14:46.165183
20260414_161446_000256,5,3,2,221.32,2026-04-14 16:14:46.165190
20260414_161446_000257,2,2,3,162.22,2026-04-14 16:14:46.165197
20260414_161446_000258,79,4,1,385.2,2026-04-14 16:14:46.165206
20260414_161446_000259,6,1,1,202.67,2026-04-14 16:14:46.165213
20260414_161446_000260,33,1,1,482.4,2026-04-14 16:14:46.165220
20260414_161446_000261,15,2,1,350.99,2026-04-14 16:14:46.165228
20260414_161446_000262,1,4,1,485.2,2026-04-14 16:14:46.165234
20260414_161446_000263,20,2,1,366.0,2026-04-14 16:14:46.165241
20260414_161446_000264,4,3,1,182.28,2026-04-14 16:14:46.165250
20260414_161446_000265,93,4,2,461.57,2026-04-14 16:14:46.165257
20260414_161446_000266,17,3,2,279.3,2026-04-14 16:14:46.165266
20260414_161446_000267,1,2,2,259.52,2026-04-14 16:14:46.165273
20260414_161446_000268,45,2,1,219.17,2026-04-14 16:14:46.165280
20260414_161446_000269,3,3,3,253.3,2026-04-14 16:14:46.165287
20260414_161446_000270,91,4,2,260.19,2026-04-14 16:14:46.165301
20260414_161446_000271,8,3,1,492.84,2026-04-14 16:14:46.165308
20260414_161446_000272,15,3,1,354.64,2026-04-14 16:14:46.165315
20260414_161446_000273,87,3,1,332.36,2026-04-14 16:14:46.165322
20260414_161446_000274,3,1,1,287.59,2026-04-14 16:14:46.165329
20260414_161446_000275,47,2,1,184.84,2026-04-14 16:14:46.165335
20260414_161446_000276,21,4,1,239.66,2026-04-14 16:14:46.165342
20260414_161446_000277,86,1,1,276.13,2026-04-14 16:14:46.165349
20260414_161446_000278,2,1,2,190.89,2026-04-14 16:14:46.165355
20260414_161446_000279,4,3,3,288.89,2026-04-14 16:14:46.165362
20260414_161446_000280,19,4,1,243.16,2026-04-14 16:14:46.165369
20260414_161446_000281,9,2,1,388.14,2026-04-14 16:14:46.165376
20260414_161446_000282,1,2,2,427.97,2026-04-14 16:14:46.165382
20260414_161446_000283,5,4,1,388.09,2026-04-14 16:14:46.165391
20260414_161446_000284,96,1,1,281.92,2026-04-14 16:14:46.165398
20260414_161446_000285,4,2,2,105.01,2026-04-14 16:14:46.165404
20260414_161446_000286,2,1,1,190.09,2026-04-14 16:14:46.165411
20260414_161446_000287,38,3,1,310.81,2026-04-14 16:14:46.165418
20260414_161446_000288,4,3,2,370.7,2026-04-14 16:14:46.165425
20260414_161446_000289,4,2,2,187.18,2026-04-14 16:14:46.165433
20260414_161446_000290,28,1,2,322.31,2026-04-14 16:14:46.165440
20260414_161446_000291,32,2,2,240.28,2026-04-14 16:14:46.165447
20260414_161446_000292,74,4,2,495.11,2026-04-14 16:14:46.165453
20260414_161446_000293,11,1,3,473.62,2026-04-14 16:14:46.165460
20260414_161446_000294,28,4,2,271.07,2026-04-14 16:14:46.165467
20260414_161446_000295,3,2,1,380.11,2026-04-14 16:14:46.165474
20260414_161446_000296,25,3,1,324.99,2026-04-14 16:14:46.165481
20260414_161446_000297,41,4,1,132.78,2026-04-14 16:14:46.165487
20260414_161446_000298,1,4,1,311.44,2026-04-14 16:14:46.165494
20260414_161446_000299,2,2,1,127.02,2026-04-14 16:14:46.165501
20260414_161446_000300,24,3,1,174.98,2026-04-14 16:14:46.165507
20260414_161446_000301,4,4,1,450.71,2026-04-14 16:14:46.165514
20260414_161446_000302,21,1,1,262.98,2026-04-14 16:14:46.165521
20260414_161446_000303,8,2,2,231.96,2026-04-14 16:14:46.165529
20260414_161446_000304,1,4,2,440.19,2026-04-14 16:14:46.165536
20260414_161446_000305,26,3,1,337.91,2026-04-14 16:14:46.165543
20260414_161446_000306,24,1,1,334.67,2026-04-14 16:14:46.165552
20260414_161446_000307,3,1,1,155.69,2026-04-14 16:14:46.165559
20260414_161446_000308,1,1,1,293.45,2026-04-14 16:14:46.165566
20260414_161446_000309,60,3,1,287.88,2026-04-14 16:14:46.165582
20260414_161446_000310,81,4,2,141.27,2026-04-14 16:14:46.165598
20260414_161446_000311,85,3,1,476.75,2026-04-14 16:14:46.165606
20260414_161446_000312,59,3,2,163.52,2026-04-14 16:14:46.165613
20260414_161446_000313,44,3,1,243.54,2026-04-14 16:14:46.165620
20260414_161446_000314,3,3,2,489.89,2026-04-14 16:14:46.165627
20260414_161446_000315,16,1,1,346.07,2026-04-14 16:14:46.165634
20260414_161446_000316,52,4,2,389.85,2026-04-14 16:14:46.165641
20260414_161446_000317,50,4,1,423.13,2026-04-14 16:14:46.165648
20260414_161446_000318,25,2,3,280.55,2026-04-14 16:14:46.165655
20260414_161446_000319,27,2,1,143.82,2026-04-14 16:14:46.165662
20260414_161446_000320,22,2,1,402.46,2026-04-14 16:14:46.165668
20260414_161446_000321,22,2,1,353.45,2026-04-14 16:14:46.165678
20260414_161446_000322,53,4,1,258.1,2026-04-14 16:14:46.165686
20260414_161446_000323,59,4,1,124.89,2026-04-14 16:14:46.165693
20260414_161446_000324,3,3,1,185.8,2026-04-14 16:14:46.165700
20260414_161446_000325,77,4,1,484.22,2026-04-14 16:14:46.165707
20260414_161446_000326,5,4,3,191.4,2026-04-14 16:14:46.165718
20260414_161446_000327,1,4,2,489.85,2026-04-14 16:14:46.165736
20260414_161446_000328,5,3,1,488.94,2026-04-14 16:14:46.165745
20260414_161446_000329,65,2,3,426.96,2026-04-14 16:14:46.165752
20260414_161446_000330,8,3,1,289.75,2026-04-14 16:14:46.165761
20260414_161446_000331,73,4,1,407.25,2026-04-14 16:14:46.165768
20260414_161446_000332,36,4,1,381.73,2026-04-14 16:14:46.165775
20260414_161446_000333,3,2,2,446.73,2026-04-14 16:14:46.165782
20260414_161446_000334,17,1,1,173.77,2026-04-14 16:14:46.165788
20260414_161446_000335,28,1,1,454.17,2026-04-14 16:14:46.165795
20260414_161446_000336,12,4,1,127.61,2026-04-14 16:14:46.165802
20260414_161446_000337,52,3,2,392.31,2026-04-14 16:14:46.165809
20260414_161446_000338,29,2,1,246.22,2026-04-14 16:14:46.165815
20260414_161446_000339,2,3,1,268.66,2026-04-14 16:14:46.165822
20260414_161446_000340,100,1,2,446.93,2026-04-14 16:14:46.165829
20260414_161446_000341,92,4,1,325.54,2026-04-14 16:14:46.165836
20260414_161446_000342,3,3,1,214.66,2026-04-14 16:14:46.165844
20260414_161446_000343,3,2,1,347.94,2026-04-14 16:14:46.165851
20260414_161446_000344,29,1,1,492.11,2026-04-14 16:14:46.165871
20260414_161446_000345,23,4,1,179.8,2026-04-14 16:14:46.165882
20260414_161446_000346,42,4,1,348.81,2026-04-14 16:14:46.165890
20260414_161446_000347,97,1,1,472.19,2026-04-14 16:14:46.165897
20260414_161446_000348,27,2,2,105.16,2026-04-14 16:14:46.165904
20260414_161446_000349,24,3,2,460.15,2026-04-14 16:14:46.165910
20260414_161446_000350,37,3,1,488.71,2026-04-14 16:14:46.165917
20260414_161446_000351,26,1,1,468.12,2026-04-14 16:14:46.165924
20260414_161446_000352,3,2,1,300.1,2026-04-14 16:14:46.165930
20260414_161446_000353,34,2,1,168.37,2026-04-14 16:14:46.165939
20260414_161446_000354,8,3,1,456.87,2026-04-14 16:14:46.165947
20260414_161446_000355,14,1,2,474.85,2026-04-14 16:14:46.165954
20260414_161446_000356,69,4,1,491.83,2026-04-14 16:14:46.165961
20260414_161446_000357,22,2,2,118.99,2026-04-14 16:14:46.165967
20260414_161446_000358,1,2,1,215.43,2026-04-14 16:14:46.165974
20260414_161446_000359,5,1,1,393.4,2026-04-14 16:14:46.165981
20260414_161446_000360,25,2,1,431.02,2026-04-14 16:14:46.165988
20260414_161446_000361,20,4,1,351.93,2026-04-14 16:14:46.165997
20260414_161446_000362,1,4,1,193.94,2026-04-14 16:14:46.166018
20260414_161446_000363,5,1,1,485.56,2026-04-14 16:14:46.166027
20260414_161446_000364,27,3,1,247.63,2026-04-14 16:14:46.166034
20260414_161446_000365,20,2,1,307.54,2026-04-14 16:14:46.166041
20260414_161446_000366,64,3,1,270.37,2026-04-14 16:14:46.166048
20260414_161446_000367,11,2,1,459.37,2026-04-14 16:14:46.166055
20260414_161446_000368,15,1,2,454.49,2026-04-14 16:14:46.166061
20260414_161446_000369,3,4,1,280.46,2026-04-14 16:14:46.166068
20260414_161446_000370,3,4,1,217.5,2026-04-14 16:14:46.166075
20260414_161446_000371,4,2,3,188.48,2026-04-14 16:14:46.166082
20260414_161446_000372,2,4,2,227.06,2026-04-14 16:14:46.166088
20260414_161446_000373,53,4,1,411.3,2026-04-14 16:14:46.166095
20260414_161446_000374,89,3,1,312.74,2026-04-14 16:14:46.166102
20260414_161446_000375,26,1,1,497.12,2026-04-14 16:14:46.166109
20260414_161446_000376,9,4,1,305.76,2026-04-14 16:14:46.166116
20260414_161446_000377,5,1,2,114.85,2026-04-14 16:14:46.166123
20260414_161446_000378,79,3,3,429.53,2026-04-14 16:14:46.166130
20260414_161446_000379,50,4,1,157.67,2026-04-14 16:14:46.166136
20260414_161446_000380,48,1,1,445.06,2026-04-14 16:14:46.166158
20260414_161446_000381,23,1,2,382.51,2026-04-14 16:14:46.166170
20260414_161446_000382,1,4,1,375.76,2026-04-14 16:14:46.166177
20260414_161446_000383,14,3,1,439.46,2026-04-14 16:14:46.166184
20260414_161446_000384,13,3,1,197.89,2026-04-14 16:14:46.166191
20260414_161446_000385,99,3,1,136.39,2026-04-14 16:14:46.166200
20260414_161446_000386,65,4,1,481.68,2026-04-14 16:14:46.166207
20260414_161446_000387,39,3,2,284.46,2026-04-14 16:14:46.166214
