id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260416_191721_000028,2,3,3,415.0,2026-04-16 19:17:21.861483
20260416_191721_000029,18,2,2,228.35,2026-04-16 19:17:21.861491
20260416_191721_000030,14,1,1,134.28,2026-04-16 19:17:21.861498
20260416_191721_000031,17,1,1,374.49,2026-04-16 19:17:21.861504
20260416_191721_000032,13,1,2,271.99,2026-04-16 19:17:21.861510
20260416_191721_000033,1,4,1,126.14,2026-04-16 19:17:21.861517
20260416_191721_000034,90,2,1,295.84,2026-04-16 19:17:21.861523
20260416_191721_000035,12,3,1,162.22,2026-04-16 19:17:21.861530
20260416_191721_000036,4,1,1,132.05,2026-04-16 19:17:21.861536
20260416_191721_000037,38,1,2,309.99,2026-04-16 19:17:21.861543
20260416_191721_000038,14,3,1,474.47,2026-04-16 19:17:21.861549
20260416_191721_000039,1,2,2,190.82,2026-04-16 19:17:21.861556
20260416_191721_000040,23,1,2,356.95,2026-04-16 19:17:21.861562
20260416_191721_000041,12,3,1,281.06,2026-04-16 19:17:21.861568
20260416_191721_000042,6,3,1,222.16,2026-04-16 19:17:21.861575
20260416_191721_000043,31,3,3,410.94,2026-04-16 19:17:21.861582
20260416_191721_000044,1,4,2,127.29,2026-04-16 19:17:21.861588
20260416_191721_000045,28,1,1,382.24,2026-04-16 19:17:21.861594
20260416_191721_000046,30,1,3,416.74,2026-04-16 19:17:21.861601
20260416_191721_000047,15,4,3,178.68,2026-04-16 19:17:21.861607
20260416_191721_000048,49,3,2,395.57,2026-04-16 19:17:21.861614
20260416_191721_000049,3,2,1,190.25,2026-04-16 19:17:21.861622
20260416_191721_000050,15,4,1,448.9,2026-04-16 19:17:21.861628
20260416_191721_000051,2,3,3,448.08,2026-04-16 19:17:21.861635
20260416_191721_000052,7,1,1,178.77,2026-04-16 19:17:21.861641
20260416_191721_000053,42,3,1,240.03,2026-04-16 19:17:21.861647
20260416_191721_000054,7,1,1,296.17,2026-04-16 19:17:21.861655
20260416_191721_000055,29,1,1,416.91,2026-04-16 19:17:21.861661
20260416_191721_000056,1,4,2,184.16,2026-04-16 19:17:21.861668
20260416_191721_000057,1,3,1,450.01,2026-04-16 19:17:21.861674
20260416_191721_000058,2,4,2,410.07,2026-04-16 19:17:21.861681
20260416_191721_000059,20,3,1,219.67,2026-04-16 19:17:21.861687
20260416_191721_000060,1,3,1,104.25,2026-04-16 19:17:21.861693
20260416_191721_000061,41,4,1,119.02,2026-04-16 19:17:21.861700
20260416_191721_000062,79,2,3,160.53,2026-04-16 19:17:21.861706
20260416_191721_000063,1,4,2,133.34,2026-04-16 19:17:21.861712
20260416_191721_000064,65,3,2,116.49,2026-04-16 19:17:21.861719
20260416_191721_000065,1,2,2,177.6,2026-04-16 19:17:21.861725
20260416_191721_000066,2,3,2,222.59,2026-04-16 19:17:21.861732
20260416_191721_000067,37,3,1,379.43,2026-04-16 19:17:21.861738
20260416_191721_000068,30,1,1,398.47,2026-04-16 19:17:21.861745
20260416_191721_000069,93,2,3,447.49,2026-04-16 19:17:21.861751
20260416_191721_000070,2,1,1,479.0,2026-04-16 19:17:21.861758
20260416_191721_000071,59,4,2,414.99,2026-04-16 19:17:21.861764
20260416_191721_000072,74,4,2,407.31,2026-04-16 19:17:21.861771
20260416_191721_000073,39,4,1,351.28,2026-04-16 19:17:21.861777
20260416_191721_000074,62,1,1,179.82,2026-04-16 19:17:21.861783
20260416_191721_000075,8,2,1,201.17,2026-04-16 19:17:21.861790
20260416_191721_000076,29,2,1,390.41,2026-04-16 19:17:21.861796
20260416_191721_000077,11,3,2,477.69,2026-04-16 19:17:21.861802
20260416_191721_000078,71,4,1,238.25,2026-04-16 19:17:21.861810
20260416_191721_000079,4,4,1,378.06,2026-04-16 19:17:21.861816
20260416_191721_000080,9,4,1,324.9,2026-04-16 19:17:21.861823
20260416_191721_000081,24,2,1,326.25,2026-04-16 19:17:21.861830
20260416_191721_000082,49,3,2,453.34,2026-04-16 19:17:21.861836
20260416_191721_000083,1,1,2,414.56,2026-04-16 19:17:21.861843
20260416_191721_000084,29,4,1,331.84,2026-04-16 19:17:21.861849
20260416_191721_000085,45,2,2,432.55,2026-04-16 19:17:21.861855
20260416_191721_000086,89,4,1,330.58,2026-04-16 19:17:21.861862
20260416_191721_000087,11,3,1,275.29,2026-04-16 19:17:21.861869
20260416_191721_000088,39,2,2,252.33,2026-04-16 19:17:21.861876
20260416_191721_000089,6,2,1,116.86,2026-04-16 19:17:21.861882
20260416_191721_000090,5,1,3,116.61,2026-04-16 19:17:21.861888
20260416_191721_000091,94,1,1,385.21,2026-04-16 19:17:21.861895
20260416_191721_000092,48,4,1,220.74,2026-04-16 19:17:21.861901
20260416_191721_000093,4,1,2,109.81,2026-04-16 19:17:21.861907
20260416_191721_000094,19,4,2,107.66,2026-04-16 19:17:21.861914
20260416_191721_000095,3,3,2,180.72,2026-04-16 19:17:21.861920
20260416_191721_000096,7,2,1,438.55,2026-04-16 19:17:21.861927
20260416_191721_000097,15,1,3,162.53,2026-04-16 19:17:21.861933
20260416_191721_000098,37,1,2,457.58,2026-04-16 19:17:21.861939
20260416_191721_000099,17,3,2,364.6,2026-04-16 19:17:21.861946
20260416_191721_000100,18,1,2,199.47,2026-04-16 19:17:21.861954
20260416_191721_000101,1,2,1,264.94,2026-04-16 19:17:21.861961
20260416_191721_000102,4,3,1,358.67,2026-04-16 19:17:21.861967
20260416_191721_000103,73,3,1,290.82,2026-04-16 19:17:21.861974
20260416_191721_000104,41,4,2,172.89,2026-04-16 19:17:21.861980
20260416_191721_000105,4,3,2,343.77,2026-04-16 19:17:21.861986
20260416_191721_000106,12,2,1,215.12,2026-04-16 19:17:21.861992
20260416_191721_000107,12,2,1,173.92,2026-04-16 19:17:21.862000
20260416_191721_000108,87,1,1,356.69,2026-04-16 19:17:21.862006
20260416_191721_000109,11,2,3,398.43,2026-04-16 19:17:21.862012
20260416_191721_000110,32,1,1,450.74,2026-04-16 19:17:21.862019
20260416_191721_000111,37,2,1,274.65,2026-04-16 19:17:21.862025
20260416_191721_000112,8,1,1,295.44,2026-04-16 19:17:21.862032
20260416_191721_000113,3,2,2,186.81,2026-04-16 19:17:21.862039
20260416_191721_000114,51,3,2,347.09,2026-04-16 19:17:21.862045
20260416_191721_000115,83,2,1,382.65,2026-04-16 19:17:21.862052
20260416_191721_000116,10,2,1,237.73,2026-04-16 19:17:21.862058
20260416_191721_000117,1,1,1,293.57,2026-04-16 19:17:21.862064
20260416_191721_000118,33,1,1,257.55,2026-04-16 19:17:21.862071
20260416_191721_000119,2,3,1,290.26,2026-04-16 19:17:21.862077
20260416_191721_000120,3,3,1,353.35,2026-04-16 19:17:21.862083
20260416_191721_000121,1,2,1,296.27,2026-04-16 19:17:21.862090
20260416_191721_000122,8,3,1,297.94,2026-04-16 19:17:21.862096
20260416_191721_000123,58,4,1,432.03,2026-04-16 19:17:21.862103
20260416_191721_000124,19,1,1,160.69,2026-04-16 19:17:21.862109
20260416_191721_000125,87,1,1,482.85,2026-04-16 19:17:21.862115
20260416_191721_000126,55,1,3,192.22,2026-04-16 19:17:21.862123
20260416_191721_000127,47,3,2,270.64,2026-04-16 19:17:21.862129
20260416_191721_000128,12,4,2,233.07,2026-04-16 19:17:21.862135
20260416_191721_000129,20,2,2,453.2,2026-04-16 19:17:21.862142
20260416_191721_000130,61,1,2,381.83,2026-04-16 19:17:21.862149
20260416_191721_000131,60,3,1,309.27,2026-04-16 19:17:21.862155
20260416_191721_000132,8,2,2,365.36,2026-04-16 19:17:21.862161
20260416_191721_000133,19,3,1,498.54,2026-04-16 19:17:21.862167
20260416_191721_000134,94,2,1,460.13,2026-04-16 19:17:21.862174
20260416_191721_000135,4,3,3,437.52,2026-04-16 19:17:21.862181
20260416_191721_000136,96,2,2,242.55,2026-04-16 19:17:21.862188
20260416_191721_000137,1,2,1,244.27,2026-04-16 19:17:21.862194
20260416_191721_000138,73,1,2,422.64,2026-04-16 19:17:21.862200
20260416_191721_000139,1,4,1,395.01,2026-04-16 19:17:21.862208
20260416_191721_000140,31,4,1,365.01,2026-04-16 19:17:21.862214
20260416_191721_000141,55,1,1,321.4,2026-04-16 19:17:21.862221
20260416_191721_000142,5,2,2,454.37,2026-04-16 19:17:21.862227
20260416_191721_000143,9,1,2,116.29,2026-04-16 19:17:21.862233
20260416_191721_000144,47,3,2,403.91,2026-04-16 19:17:21.862240
20260416_191721_000145,4,1,2,321.07,2026-04-16 19:17:21.862247
20260416_191721_000146,4,1,2,394.29,2026-04-16 19:17:21.862255
20260416_191721_000147,10,4,1,435.68,2026-04-16 19:17:21.862261
20260416_191721_000148,23,4,1,274.26,2026-04-16 19:17:21.862268
20260416_191721_000149,15,3,1,458.34,2026-04-16 19:17:21.862274
20260416_191721_000150,45,4,3,494.42,2026-04-16 19:17:21.862281
20260416_191721_000151,7,4,1,106.07,2026-04-16 19:17:21.862287
20260416_191721_000152,7,4,3,371.38,2026-04-16 19:17:21.862294
20260416_191721_000153,33,2,2,253.85,2026-04-16 19:17:21.862300
20260416_191721_000154,25,3,1,201.77,2026-04-16 19:17:21.862307
20260416_191721_000155,24,4,1,257.68,2026-04-16 19:17:21.862313
20260416_191721_000156,28,2,1,238.28,2026-04-16 19:17:21.862320
20260416_191721_000157,3,3,2,133.89,2026-04-16 19:17:21.862326
20260416_191721_000158,9,3,1,205.1,2026-04-16 19:17:21.862333
20260416_191721_000159,24,1,2,406.73,2026-04-16 19:17:21.862339
20260416_191721_000160,15,2,1,374.97,2026-04-16 19:17:21.862346
20260416_191721_000161,18,2,1,138.8,2026-04-16 19:17:21.862352
20260416_191721_000162,3,1,1,262.2,2026-04-16 19:17:21.862358
20260416_191721_000163,9,4,1,262.5,2026-04-16 19:17:21.862364
20260416_191721_000164,13,2,2,293.82,2026-04-16 19:17:21.862371
20260416_191721_000165,38,4,1,243.65,2026-04-16 19:17:21.862378
20260416_191721_000166,60,4,2,395.69,2026-04-16 19:17:21.862384
20260416_191721_000167,69,4,2,476.48,2026-04-16 19:17:21.862391
20260416_191721_000168,15,1,2,435.36,2026-04-16 19:17:21.862397
20260416_191721_000169,78,4,2,397.16,2026-04-16 19:17:21.862404
20260416_191721_000170,42,4,1,496.61,2026-04-16 19:17:21.862410
20260416_191721_000171,24,3,1,452.58,2026-04-16 19:17:21.862416
20260416_191721_000172,86,4,2,299.11,2026-04-16 19:17:21.862422
20260416_191721_000173,94,1,1,226.27,2026-04-16 19:17:21.862429
20260416_191721_000174,34,4,1,497.28,2026-04-16 19:17:21.862436
20260416_191721_000175,18,1,1,278.64,2026-04-16 19:17:21.862442
20260416_191721_000176,49,1,2,124.2,2026-04-16 19:17:21.862449
20260416_191721_000177,30,2,1,474.16,2026-04-16 19:17:21.862456
20260416_191721_000178,19,2,1,377.66,2026-04-16 19:17:21.862462
20260416_191721_000179,2,3,1,176.46,2026-04-16 19:17:21.862469
20260416_191721_000180,17,2,1,435.13,2026-04-16 19:17:21.862475
20260416_191721_000181,4,1,1,113.56,2026-04-16 19:17:21.862481
20260416_191721_000182,4,4,2,481.12,2026-04-16 19:17:21.862487
20260416_191721_000183,47,1,2,443.29,2026-04-16 19:17:21.862494
20260416_191721_000184,2,3,3,225.39,2026-04-16 19:17:21.862502
20260416_191721_000185,3,3,1,250.39,2026-04-16 19:17:21.862509
20260416_191721_000186,9,3,1,380.4,2026-04-16 19:17:21.862516
20260416_191721_000187,13,3,2,353.94,2026-04-16 19:17:21.862522
20260416_191721_000188,44,3,3,168.46,2026-04-16 19:17:21.862529
20260416_191721_000189,78,3,1,148.93,2026-04-16 19:17:21.862535
20260416_191721_000190,33,3,2,262.52,2026-04-16 19:17:21.862541
20260416_191721_000191,46,1,2,109.47,2026-04-16 19:17:21.862548
20260416_191721_000192,59,3,2,101.5,2026-04-16 19:17:21.862554
20260416_191721_000193,87,1,1,332.7,2026-04-16 19:17:21.862560
20260416_191721_000194,46,4,1,182.87,2026-04-16 19:17:21.862567
20260416_191721_000195,2,4,1,389.52,2026-04-16 19:17:21.862573
20260416_191721_000196,7,3,2,332.75,2026-04-16 19:17:21.862580
20260416_191721_000197,100,3,2,179.25,2026-04-16 19:17:21.862586
20260416_191721_000198,31,4,1,251.95,2026-04-16 19:17:21.862592
20260416_191721_000199,23,1,2,305.65,2026-04-16 19:17:21.862599
20260416_191721_000200,20,2,2,165.3,2026-04-16 19:17:21.862605
20260416_191721_000201,36,4,3,135.13,2026-04-16 19:17:21.862612
20260416_191721_000202,73,1,1,150.09,2026-04-16 19:17:21.862619
20260416_191721_000203,47,3,1,137.65,2026-04-16 19:17:21.862625
20260416_191721_000204,1,3,3,447.3,2026-04-16 19:17:21.862632
20260416_191721_000205,1,2,1,395.39,2026-04-16 19:17:21.862639
20260416_191721_000206,14,1,1,166.84,2026-04-16 19:17:21.862645
20260416_191721_000207,11,4,1,342.56,2026-04-16 19:17:21.862652
20260416_191721_000208,58,1,2,201.16,2026-04-16 19:17:21.862659
20260416_191721_000209,59,2,1,403.3,2026-04-16 19:17:21.862665
20260416_191721_000210,4,2,1,302.37,2026-04-16 19:17:21.862672
20260416_191721_000211,12,2,2,319.27,2026-04-16 19:17:21.862678
20260416_191721_000212,56,2,1,448.11,2026-04-16 19:17:21.862685
20260416_191721_000213,20,3,1,491.68,2026-04-16 19:17:21.862691
20260416_191721_000214,80,1,1,147.03,2026-04-16 19:17:21.862697
20260416_191721_000215,57,2,1,112.64,2026-04-16 19:17:21.862704
20260416_191721_000216,95,1,1,433.99,2026-04-16 19:17:21.862710
20260416_191721_000217,7,1,1,366.22,2026-04-16 19:17:21.862717
20260416_191721_000218,6,4,1,409.35,2026-04-16 19:17:21.862723
20260416_191721_000219,4,3,1,443.32,2026-04-16 19:17:21.862729
20260416_191721_000220,30,2,1,131.44,2026-04-16 19:17:21.862737
20260416_191721_000221,4,4,1,274.61,2026-04-16 19:17:21.862743
20260416_191721_000222,6,4,3,134.68,2026-04-16 19:17:21.862749
20260416_191721_000223,12,2,2,470.85,2026-04-16 19:17:21.862756
20260416_191721_000224,6,2,1,312.35,2026-04-16 19:17:21.862763
20260416_191721_000225,1,3,3,383.76,2026-04-16 19:17:21.862769
20260416_191721_000226,89,4,2,273.75,2026-04-16 19:17:21.862776
20260416_191721_000227,1,2,1,499.52,2026-04-16 19:17:21.862782
20260416_191721_000228,33,4,2,419.75,2026-04-16 19:17:21.862789
20260416_191721_000229,29,3,1,434.78,2026-04-16 19:17:21.862795
20260416_191721_000230,92,3,3,325.2,2026-04-16 19:17:21.862802
20260416_191721_000231,77,4,1,477.08,2026-04-16 19:17:21.862808
20260416_191721_000232,16,3,3,492.57,2026-04-16 19:17:21.862815
20260416_191721_000233,2,4,1,436.16,2026-04-16 19:17:21.862821
20260416_191721_000234,6,1,1,487.98,2026-04-16 19:17:21.862828
20260416_191721_000235,80,4,2,183.14,2026-04-16 19:17:21.862835
20260416_191721_000236,3,3,2,391.53,2026-04-16 19:17:21.862841
20260416_191721_000237,20,4,1,392.05,2026-04-16 19:17:21.862848
20260416_191721_000238,1,4,1,273.45,2026-04-16 19:17:21.862854
20260416_191721_000239,3,1,1,339.48,2026-04-16 19:17:21.862861
20260416_191721_000240,6,4,1,401.16,2026-04-16 19:17:21.862868
20260416_191721_000241,4,4,2,489.66,2026-04-16 19:17:21.862874
20260416_191721_000242,28,1,1,104.84,2026-04-16 19:17:21.862881
20260416_191721_000243,47,3,1,121.26,2026-04-16 19:17:21.862888
20260416_191721_000244,9,2,1,296.23,2026-04-16 19:17:21.862895
20260416_191721_000245,8,2,1,468.37,2026-04-16 19:17:21.862901
20260416_191721_000246,36,4,2,224.27,2026-04-16 19:17:21.862908
20260416_191721_000247,5,1,3,154.76,2026-04-16 19:17:21.862914
20260416_191721_000248,1,2,3,252.58,2026-04-16 19:17:21.862921
20260416_191721_000249,1,2,2,470.87,2026-04-16 19:17:21.862927
20260416_191721_000250,25,4,2,251.16,2026-04-16 19:17:21.862933
20260416_191721_000251,72,3,1,373.97,2026-04-16 19:17:21.862940
20260416_191721_000252,1,4,1,386.44,2026-04-16 19:17:21.862946
20260416_191721_000253,5,2,1,382.6,2026-04-16 19:17:21.862952
20260416_191721_000254,81,3,2,439.09,2026-04-16 19:17:21.862959
20260416_191721_000255,56,1,1,227.61,2026-04-16 19:17:21.862965
20260416_191721_000256,12,1,3,295.68,2026-04-16 19:17:21.862972
20260416_191721_000257,1,2,1,345.0,2026-04-16 19:17:21.862978
20260416_191721_000258,97,1,1,138.79,2026-04-16 19:17:21.862985
20260416_191721_000259,6,3,1,461.35,2026-04-16 19:17:21.862991
20260416_191721_000260,1,3,1,240.63,2026-04-16 19:17:21.862998
20260416_191721_000261,1,4,2,484.0,2026-04-16 19:17:21.863004
20260416_191721_000262,15,4,1,449.8,2026-04-16 19:17:21.863011
20260416_191721_000263,61,2,2,163.77,2026-04-16 19:17:21.863018
20260416_191721_000264,1,1,1,340.86,2026-04-16 19:17:21.863025
20260416_191721_000265,6,1,2,488.22,2026-04-16 19:17:21.863031
20260416_191721_000266,1,3,1,161.29,2026-04-16 19:17:21.863038
20260416_191721_000267,3,4,1,355.18,2026-04-16 19:17:21.863044
20260416_191721_000268,1,4,2,104.11,2026-04-16 19:17:21.863051
20260416_191721_000269,3,1,1,479.25,2026-04-16 19:17:21.863059
20260416_191721_000270,14,3,2,226.35,2026-04-16 19:17:21.863071
20260416_191721_000271,2,2,1,144.45,2026-04-16 19:17:21.863077
20260416_191721_000272,50,1,3,120.42,2026-04-16 19:17:21.863085
20260416_191721_000273,7,4,1,150.43,2026-04-16 19:17:21.863091
20260416_191721_000274,81,2,1,344.36,2026-04-16 19:17:21.863098
20260416_191721_000275,49,1,1,191.68,2026-04-16 19:17:21.863104
20260416_191721_000276,1,4,1,317.84,2026-04-16 19:17:21.863111
20260416_191721_000277,6,2,1,168.53,2026-04-16 19:17:21.863117
20260416_191721_000278,12,2,1,413.64,2026-04-16 19:17:21.863124
20260416_191721_000279,59,3,2,496.19,2026-04-16 19:17:21.863130
20260416_191721_000280,74,3,1,131.07,2026-04-16 19:17:21.863137
20260416_191721_000281,12,3,1,200.99,2026-04-16 19:17:21.863143
20260416_191721_000282,51,3,2,250.88,2026-04-16 19:17:21.863151
20260416_191721_000283,59,1,1,458.34,2026-04-16 19:17:21.863157
20260416_191721_000284,10,3,2,480.82,2026-04-16 19:17:21.863163
20260416_191721_000285,6,3,1,429.43,2026-04-16 19:17:21.863170
20260416_191721_000286,2,2,2,197.89,2026-04-16 19:17:21.863176
20260416_191721_000287,3,1,2,416.84,2026-04-16 19:17:21.863182
20260416_191721_000288,32,2,1,313.54,2026-04-16 19:17:21.863189
20260416_191721_000289,11,1,1,171.2,2026-04-16 19:17:21.863195
20260416_191721_000290,25,2,1,117.38,2026-04-16 19:17:21.863202
20260416_191721_000291,68,1,1,421.16,2026-04-16 19:17:21.863208
20260416_191721_000292,1,4,2,126.33,2026-04-16 19:17:21.863214
20260416_191721_000293,3,4,1,215.48,2026-04-16 19:17:21.863221
20260416_191721_000294,1,2,2,235.01,2026-04-16 19:17:21.863227
20260416_191721_000295,12,2,3,380.85,2026-04-16 19:17:21.863234
20260416_191721_000296,24,4,1,267.5,2026-04-16 19:17:21.863240
20260416_191721_000297,44,1,2,488.17,2026-04-16 19:17:21.863246
20260416_191721_000298,1,2,2,483.21,2026-04-16 19:17:21.863253
20260416_191721_000299,37,1,1,292.13,2026-04-16 19:17:21.863259
20260416_191721_000300,33,1,1,268.65,2026-04-16 19:17:21.863265
20260416_191721_000301,22,4,1,440.51,2026-04-16 19:17:21.863272
20260416_191721_000302,11,1,1,337.12,2026-04-16 19:17:21.863279
20260416_191721_000303,39,1,1,210.38,2026-04-16 19:17:21.863285
20260416_191721_000304,58,1,1,258.04,2026-04-16 19:17:21.863293
20260416_191721_000305,4,3,3,126.16,2026-04-16 19:17:21.863299
20260416_191721_000306,11,4,3,187.73,2026-04-16 19:17:21.863307
20260416_191721_000307,46,2,1,150.05,2026-04-16 19:17:21.863314
20260416_191721_000308,9,1,1,213.66,2026-04-16 19:17:21.863320
20260416_191721_000309,1,4,2,156.06,2026-04-16 19:17:21.863327
20260416_191721_000310,4,3,2,104.12,2026-04-16 19:17:21.863335
20260416_191721_000311,1,4,2,266.17,2026-04-16 19:17:21.863342
20260416_191721_000312,13,1,1,406.89,2026-04-16 19:17:21.863349
20260416_191721_000313,1,3,2,489.48,2026-04-16 19:17:21.863355
20260416_191721_000314,64,1,1,293.93,2026-04-16 19:17:21.863362
20260416_191721_000315,2,4,2,333.1,2026-04-16 19:17:21.863368
20260416_191721_000316,2,3,2,109.83,2026-04-16 19:17:21.863374
20260416_191721_000317,8,3,1,277.68,2026-04-16 19:17:21.863381
20260416_191721_000318,1,1,2,447.49,2026-04-16 19:17:21.863387
20260416_191721_000319,3,2,1,497.89,2026-04-16 19:17:21.863393
20260416_191721_000320,13,1,1,394.03,2026-04-16 19:17:21.863400
20260416_191721_000321,13,3,2,198.79,2026-04-16 19:17:21.863409
20260416_191721_000322,1,3,1,159.02,2026-04-16 19:17:21.863415
20260416_191721_000323,93,4,1,245.14,2026-04-16 19:17:21.863422
20260416_191721_000324,12,1,3,374.53,2026-04-16 19:17:21.863428
20260416_191721_000325,1,4,1,221.0,2026-04-16 19:17:21.863434
20260416_191721_000326,5,4,2,340.8,2026-04-16 19:17:21.863441
20260416_191721_000327,2,3,2,164.22,2026-04-16 19:17:21.863447
20260416_191721_000328,91,2,2,171.65,2026-04-16 19:17:21.863453
20260416_191721_000329,5,2,1,187.16,2026-04-16 19:17:21.863460
20260416_191721_000330,6,4,1,471.93,2026-04-16 19:17:21.863466
20260416_191721_000331,1,4,1,176.62,2026-04-16 19:17:21.863472
20260416_191721_000332,27,1,2,382.46,2026-04-16 19:17:21.863478
20260416_191721_000333,16,4,1,391.47,2026-04-16 19:17:21.863485
20260416_191721_000334,88,2,2,256.39,2026-04-16 19:17:21.863491
20260416_191721_000335,20,4,1,105.77,2026-04-16 19:17:21.863498
20260416_191721_000336,1,2,2,186.65,2026-04-16 19:17:21.863505
20260416_191721_000337,16,2,1,289.84,2026-04-16 19:17:21.863511
20260416_191721_000338,11,2,3,381.63,2026-04-16 19:17:21.863518
20260416_191721_000339,5,4,2,343.24,2026-04-16 19:17:21.863524
20260416_191721_000340,1,1,3,461.52,2026-04-16 19:17:21.863530
20260416_191721_000341,5,1,2,157.6,2026-04-16 19:17:21.863538
20260416_191721_000342,83,2,2,380.09,2026-04-16 19:17:21.863544
20260416_191721_000343,46,2,2,448.99,2026-04-16 19:17:21.863550
20260416_191721_000344,35,1,1,118.57,2026-04-16 19:17:21.863557
20260416_191721_000345,1,3,1,165.37,2026-04-16 19:17:21.863563
20260416_191721_000346,41,2,2,100.09,2026-04-16 19:17:21.863570
20260416_191721_000347,22,3,2,346.82,2026-04-16 19:17:21.863576
20260416_191721_000348,2,3,1,192.38,2026-04-16 19:17:21.863582
20260416_191721_000349,5,2,1,268.64,2026-04-16 19:17:21.863589
20260416_191721_000350,36,2,3,220.95,2026-04-16 19:17:21.863595
20260416_191721_000351,1,2,1,117.08,2026-04-16 19:17:21.863601
20260416_191721_000352,100,1,1,389.24,2026-04-16 19:17:21.863608
20260416_191721_000353,57,4,1,384.91,2026-04-16 19:17:21.863616
20260416_191721_000354,10,3,1,479.88,2026-04-16 19:17:21.863623
20260416_191721_000355,96,3,3,159.89,2026-04-16 19:17:21.863629
20260416_191721_000356,32,1,1,226.92,2026-04-16 19:17:21.863636
20260416_191721_000357,14,2,1,158.81,2026-04-16 19:17:21.863642
20260416_191721_000358,17,4,1,120.36,2026-04-16 19:17:21.863648
20260416_191721_000359,7,2,1,486.88,2026-04-16 19:17:21.863655
20260416_191721_000360,7,2,2,477.55,2026-04-16 19:17:21.863662
20260416_191721_000361,56,3,2,102.32,2026-04-16 19:17:21.863668
20260416_191721_000362,80,4,1,283.78,2026-04-16 19:17:21.863675
20260416_191721_000363,3,1,1,302.97,2026-04-16 19:17:21.863681
20260416_191721_000364,68,4,2,491.5,2026-04-16 19:17:21.863688
20260416_191721_000365,14,1,1,275.57,2026-04-16 19:17:21.863694
20260416_191721_000366,36,1,1,280.06,2026-04-16 19:17:21.863700
20260416_191721_000367,97,3,3,105.25,2026-04-16 19:17:21.863707
20260416_191721_000368,13,3,1,319.04,2026-04-16 19:17:21.863714
20260416_191721_000369,31,4,1,467.76,2026-04-16 19:17:21.863721
20260416_191721_000370,15,1,1,341.08,2026-04-16 19:17:21.863727
20260416_191721_000371,1,1,1,359.73,2026-04-16 19:17:21.863733
20260416_191721_000372,57,4,1,480.73,2026-04-16 19:17:21.863740
20260416_191721_000373,87,2,2,100.59,2026-04-16 19:17:21.863746
20260416_191721_000374,53,4,2,470.44,2026-04-16 19:17:21.863753
20260416_191721_000375,4,4,3,368.86,2026-04-16 19:17:21.863759
20260416_191721_000376,52,4,2,408.08,2026-04-16 19:17:21.863765
20260416_191721_000377,15,3,1,211.74,2026-04-16 19:17:21.863772
20260416_191721_000378,2,2,2,439.8,2026-04-16 19:17:21.863778
20260416_191721_000379,84,1,1,224.17,2026-04-16 19:17:21.863785
20260416_191721_000380,51,2,1,260.06,2026-04-16 19:17:21.863792
20260416_191721_000381,65,3,1,112.97,2026-04-16 19:17:21.863798
20260416_191721_000382,5,2,2,144.25,2026-04-16 19:17:21.863805
20260416_191721_000383,36,4,3,343.71,2026-04-16 19:17:21.863811
20260416_191721_000384,44,1,1,471.95,2026-04-16 19:17:21.863818
20260416_191721_000385,37,2,2,432.33,2026-04-16 19:17:21.863824
20260416_191721_000386,20,3,2,381.22,2026-04-16 19:17:21.863831
20260416_191721_000387,1,4,1,101.2,2026-04-16 19:17:21.863838
