id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260414_162704_000149,4,4,1,314.59,2026-04-14 16:27:04.389226
20260414_162704_000150,23,4,2,416.54,2026-04-14 16:27:04.389233
20260414_162704_000151,82,2,2,382.38,2026-04-14 16:27:04.389240
20260414_162704_000152,1,3,1,466.42,2026-04-14 16:27:04.389247
20260414_162704_000153,89,3,1,478.19,2026-04-14 16:27:04.389253
20260414_162704_000154,9,1,1,144.09,2026-04-14 16:27:04.389260
20260414_162704_000155,1,1,2,497.14,2026-04-14 16:27:04.389267
20260414_162704_000156,3,1,1,478.93,2026-04-14 16:27:04.389274
20260414_162704_000157,82,2,2,430.31,2026-04-14 16:27:04.389280
20260414_162704_000158,12,4,2,310.17,2026-04-14 16:27:04.389286
20260414_162704_000159,10,1,1,244.68,2026-04-14 16:27:04.389293
20260414_162704_000160,51,4,2,262.7,2026-04-14 16:27:04.389299
20260414_162704_000161,51,3,1,162.89,2026-04-14 16:27:04.389306
20260414_162704_000162,35,1,3,258.5,2026-04-14 16:27:04.389313
20260414_162704_000163,11,2,1,472.41,2026-04-14 16:27:04.389321
20260414_162704_000164,72,4,1,361.09,2026-04-14 16:27:04.389327
20260414_162704_000165,8,2,3,312.46,2026-04-14 16:27:04.389335
20260414_162704_000166,6,3,1,160.61,2026-04-14 16:27:04.389341
20260414_162704_000167,2,3,1,101.9,2026-04-14 16:27:04.389348
20260414_162704_000168,3,1,2,203.92,2026-04-14 16:27:04.389354
20260414_162704_000169,66,3,2,315.4,2026-04-14 16:27:04.389361
20260414_162704_000170,32,4,1,284.21,2026-04-14 16:27:04.389367
20260414_162704_000171,8,3,1,321.36,2026-04-14 16:27:04.389374
20260414_162704_000172,5,1,3,412.65,2026-04-14 16:27:04.389380
20260414_162704_000173,17,1,1,170.8,2026-04-14 16:27:04.389387
20260414_162704_000174,1,1,1,303.91,2026-04-14 16:27:04.389394
20260414_162704_000175,19,1,3,372.17,2026-04-14 16:27:04.389401
20260414_162704_000176,63,4,2,303.1,2026-04-14 16:27:04.389407
20260414_162704_000177,23,4,1,304.62,2026-04-14 16:27:04.389414
20260414_162704_000178,4,3,1,257.22,2026-04-14 16:27:04.389421
20260414_162704_000179,8,4,2,225.2,2026-04-14 16:27:04.389428
20260414_162704_000180,24,2,2,215.55,2026-04-14 16:27:04.389435
20260414_162704_000181,2,2,2,485.44,2026-04-14 16:27:04.389441
20260414_162704_000182,56,1,1,475.65,2026-04-14 16:27:04.389448
20260414_162704_000183,3,2,2,341.05,2026-04-14 16:27:04.389454
20260414_162704_000184,37,1,2,436.2,2026-04-14 16:27:04.389461
20260414_162704_000185,30,4,2,276.04,2026-04-14 16:27:04.389468
20260414_162704_000186,25,1,1,415.09,2026-04-14 16:27:04.389475
20260414_162704_000187,6,1,2,336.24,2026-04-14 16:27:04.389481
20260414_162704_000188,5,3,1,409.36,2026-04-14 16:27:04.389488
20260414_162704_000189,2,3,1,208.83,2026-04-14 16:27:04.389496
20260414_162704_000190,96,1,1,169.98,2026-04-14 16:27:04.389503
20260414_162704_000191,49,2,1,200.11,2026-04-14 16:27:04.389510
20260414_162704_000192,13,4,1,127.61,2026-04-14 16:27:04.389516
20260414_162704_000193,6,3,1,170.05,2026-04-14 16:27:04.389523
20260414_162704_000194,29,1,1,233.71,2026-04-14 16:27:04.389529
20260414_162704_000195,12,3,1,135.58,2026-04-14 16:27:04.389536
20260414_162704_000196,3,4,1,351.22,2026-04-14 16:27:04.389542
20260414_162704_000197,79,3,2,360.16,2026-04-14 16:27:04.389549
20260414_162704_000198,46,2,2,142.0,2026-04-14 16:27:04.389556
20260414_162704_000199,74,3,2,216.74,2026-04-14 16:27:04.389562
20260414_162704_000200,4,2,1,162.43,2026-04-14 16:27:04.389569
20260414_162704_000201,67,2,3,398.28,2026-04-14 16:27:04.389575
20260414_162704_000202,95,4,2,459.18,2026-04-14 16:27:04.389587
20260414_162704_000203,4,1,1,319.95,2026-04-14 16:27:04.389594
20260414_162704_000204,50,4,3,163.69,2026-04-14 16:27:04.389601
20260414_162704_000205,21,4,1,480.29,2026-04-14 16:27:04.389608
20260414_162704_000206,14,3,2,462.52,2026-04-14 16:27:04.389614
20260414_162704_000207,45,3,1,158.96,2026-04-14 16:27:04.389621
20260414_162704_000208,2,3,2,441.92,2026-04-14 16:27:04.389627
20260414_162704_000209,79,1,1,145.27,2026-04-14 16:27:04.389634
20260414_162704_000210,14,2,1,350.35,2026-04-14 16:27:04.389643
20260414_162704_000211,52,3,2,451.37,2026-04-14 16:27:04.389649
20260414_162704_000212,21,1,1,348.62,2026-04-14 16:27:04.389656
20260414_162704_000213,88,1,1,344.29,2026-04-14 16:27:04.389662
20260414_162704_000214,21,2,2,302.23,2026-04-14 16:27:04.389669
20260414_162704_000215,41,4,1,202.3,2026-04-14 16:27:04.389676
20260414_162704_000216,2,1,1,385.23,2026-04-14 16:27:04.389682
20260414_162704_000217,4,1,2,184.49,2026-04-14 16:27:04.389689
20260414_162704_000218,1,1,1,295.94,2026-04-14 16:27:04.389695
20260414_162704_000219,27,2,2,148.36,2026-04-14 16:27:04.389702
20260414_162704_000220,48,1,1,106.01,2026-04-14 16:27:04.389708
20260414_162704_000221,12,4,1,340.65,2026-04-14 16:27:04.389715
20260414_162704_000222,26,2,3,183.8,2026-04-14 16:27:04.389721
20260414_162704_000223,73,4,1,207.42,2026-04-14 16:27:04.389728
20260414_162704_000224,9,2,1,370.69,2026-04-14 16:27:04.389736
20260414_162704_000225,11,1,1,107.7,2026-04-14 16:27:04.389742
20260414_162704_000226,9,2,2,222.9,2026-04-14 16:27:04.389749
20260414_162704_000227,2,1,1,215.49,2026-04-14 16:27:04.389756
20260414_162704_000228,5,2,1,421.17,2026-04-14 16:27:04.389762
20260414_162704_000229,58,1,1,199.43,2026-04-14 16:27:04.389769
20260414_162704_000230,22,1,1,194.81,2026-04-14 16:27:04.389775
20260414_162704_000231,40,4,1,191.7,2026-04-14 16:27:04.389784
20260414_162704_000232,52,1,2,177.38,2026-04-14 16:27:04.389791
20260414_162704_000233,43,4,2,454.22,2026-04-14 16:27:04.389798
20260414_162704_000234,3,2,1,294.43,2026-04-14 16:27:04.389810
20260414_162704_000235,2,2,1,274.98,2026-04-14 16:27:04.389817
20260414_162704_000236,2,2,2,184.53,2026-04-14 16:27:04.389824
20260414_162704_000237,2,4,1,309.91,2026-04-14 16:27:04.389830
20260414_162704_000238,13,4,2,155.36,2026-04-14 16:27:04.389837
20260414_162704_000239,4,3,1,223.32,2026-04-14 16:27:04.389843
20260414_162704_000240,65,4,1,180.24,2026-04-14 16:27:04.389850
20260414_162704_000241,8,2,2,404.51,2026-04-14 16:27:04.389856
20260414_162704_000242,35,3,2,263.08,2026-04-14 16:27:04.389864
20260414_162704_000243,84,3,1,154.72,2026-04-14 16:27:04.389872
20260414_162704_000244,1,1,1,356.37,2026-04-14 16:27:04.389879
20260414_162704_000245,43,2,1,172.65,2026-04-14 16:27:04.389885
20260414_162704_000246,89,1,2,197.72,2026-04-14 16:27:04.389891
20260414_162704_000247,52,4,1,233.52,2026-04-14 16:27:04.389898
20260414_162704_000248,78,2,2,194.76,2026-04-14 16:27:04.389906
20260414_162704_000249,1,3,1,497.93,2026-04-14 16:27:04.389913
20260414_162704_000250,5,3,1,124.03,2026-04-14 16:27:04.389920
20260414_162704_000251,13,4,1,414.66,2026-04-14 16:27:04.389926
20260414_162704_000252,44,1,1,430.1,2026-04-14 16:27:04.389933
20260414_162704_000253,2,3,1,152.02,2026-04-14 16:27:04.389940
20260414_162704_000254,63,3,1,124.78,2026-04-14 16:27:04.389946
20260414_162704_000255,30,2,1,460.93,2026-04-14 16:27:04.389953
20260414_162704_000256,10,2,2,166.59,2026-04-14 16:27:04.389959
20260414_162704_000257,19,3,1,479.45,2026-04-14 16:27:04.389966
20260414_162704_000258,5,3,1,124.41,2026-04-14 16:27:04.389973
20260414_162704_000259,19,4,1,373.0,2026-04-14 16:27:04.389980
20260414_162704_000260,80,1,2,169.68,2026-04-14 16:27:04.389986
20260414_162704_000261,1,3,3,190.26,2026-04-14 16:27:04.389993
20260414_162704_000262,4,1,1,173.52,2026-04-14 16:27:04.390000
20260414_162704_000263,97,1,1,287.09,2026-04-14 16:27:04.390007
20260414_162704_000264,52,4,1,497.64,2026-04-14 16:27:04.390014
20260414_162704_000265,4,1,1,394.2,2026-04-14 16:27:04.390020
20260414_162704_000266,31,4,2,405.68,2026-04-14 16:27:04.390028
20260414_162704_000267,33,2,2,154.69,2026-04-14 16:27:04.390035
20260414_162704_000268,4,1,2,272.25,2026-04-14 16:27:04.390041
20260414_162704_000269,22,1,1,363.17,2026-04-14 16:27:04.390048
20260414_162704_000270,88,1,1,325.91,2026-04-14 16:27:04.390060
20260414_162704_000271,11,3,1,447.1,2026-04-14 16:27:04.390067
20260414_162704_000272,57,3,1,357.55,2026-04-14 16:27:04.390075
20260414_162704_000273,6,3,1,281.4,2026-04-14 16:27:04.390082
20260414_162704_000274,1,3,1,118.62,2026-04-14 16:27:04.390092
20260414_162704_000275,71,3,1,263.11,2026-04-14 16:27:04.390098
20260414_162704_000276,1,1,1,455.28,2026-04-14 16:27:04.390105
20260414_162704_000277,8,4,1,144.24,2026-04-14 16:27:04.390111
20260414_162704_000278,17,3,2,380.49,2026-04-14 16:27:04.390118
20260414_162704_000279,89,1,1,163.9,2026-04-14 16:27:04.390124
20260414_162704_000280,30,3,1,116.18,2026-04-14 16:27:04.390131
20260414_162704_000281,1,1,1,220.5,2026-04-14 16:27:04.390137
20260414_162704_000282,16,2,2,159.14,2026-04-14 16:27:04.390145
20260414_162704_000283,5,1,2,112.8,2026-04-14 16:27:04.390152
20260414_162704_000284,34,3,3,460.87,2026-04-14 16:27:04.390159
20260414_162704_000285,2,2,2,232.12,2026-04-14 16:27:04.390166
20260414_162704_000286,30,4,1,441.03,2026-04-14 16:27:04.390172
20260414_162704_000287,4,4,1,203.59,2026-04-14 16:27:04.390179
20260414_162704_000288,38,4,1,294.41,2026-04-14 16:27:04.390186
20260414_162704_000289,13,1,2,378.31,2026-04-14 16:27:04.390192
20260414_162704_000290,4,3,1,330.78,2026-04-14 16:27:04.390199
20260414_162704_000291,10,3,1,397.33,2026-04-14 16:27:04.390206
20260414_162704_000292,13,4,1,110.42,2026-04-14 16:27:04.390212
20260414_162704_000293,12,2,1,192.07,2026-04-14 16:27:04.390219
20260414_162704_000294,3,3,1,281.27,2026-04-14 16:27:04.390225
20260414_162704_000295,14,4,1,435.31,2026-04-14 16:27:04.390232
20260414_162704_000296,15,2,2,339.83,2026-04-14 16:27:04.390239
20260414_162704_000297,2,3,1,323.45,2026-04-14 16:27:04.390245
20260414_162704_000298,1,1,2,195.05,2026-04-14 16:27:04.390252
20260414_162704_000299,47,2,1,247.44,2026-04-14 16:27:04.390259
20260414_162704_000300,2,2,2,426.99,2026-04-14 16:27:04.390265
20260414_162704_000301,34,3,2,132.85,2026-04-14 16:27:04.390272
20260414_162704_000302,1,1,2,189.5,2026-04-14 16:27:04.390280
20260414_162704_000303,82,4,1,100.22,2026-04-14 16:27:04.390286
20260414_162704_000304,12,1,2,118.72,2026-04-14 16:27:04.390293
20260414_162704_000305,17,4,1,240.07,2026-04-14 16:27:04.390301
20260414_162704_000306,98,3,1,318.35,2026-04-14 16:27:04.390308
20260414_162704_000307,81,4,1,415.92,2026-04-14 16:27:04.390314
20260414_162704_000308,11,3,3,117.77,2026-04-14 16:27:04.390321
20260414_162704_000309,24,1,1,368.32,2026-04-14 16:27:04.390328
20260414_162704_000310,18,1,1,226.88,2026-04-14 16:27:04.390335
20260414_162704_000311,56,2,1,444.14,2026-04-14 16:27:04.390342
20260414_162704_000312,86,4,1,484.59,2026-04-14 16:27:04.390348
20260414_162704_000313,14,2,2,128.33,2026-04-14 16:27:04.390355
20260414_162704_000314,1,1,1,291.48,2026-04-14 16:27:04.390361
20260414_162704_000315,68,2,2,456.42,2026-04-14 16:27:04.390368
20260414_162704_000316,36,1,2,221.87,2026-04-14 16:27:04.390375
20260414_162704_000317,9,3,1,110.31,2026-04-14 16:27:04.390381
20260414_162704_000318,1,1,1,236.22,2026-04-14 16:27:04.390388
20260414_162704_000319,29,2,1,495.14,2026-04-14 16:27:04.390394
20260414_162704_000320,71,3,2,487.79,2026-04-14 16:27:04.390401
20260414_162704_000321,3,2,1,450.2,2026-04-14 16:27:04.390409
20260414_162704_000322,10,1,2,366.05,2026-04-14 16:27:04.390415
20260414_162704_000323,60,3,1,330.61,2026-04-14 16:27:04.390422
20260414_162704_000324,26,2,1,430.08,2026-04-14 16:27:04.390428
20260414_162704_000325,90,4,2,277.42,2026-04-14 16:27:04.390435
20260414_162704_000326,23,1,1,253.65,2026-04-14 16:27:04.390442
20260414_162704_000327,21,1,3,477.43,2026-04-14 16:27:04.390448
20260414_162704_000328,20,2,1,156.89,2026-04-14 16:27:04.390455
20260414_162704_000329,93,4,1,301.71,2026-04-14 16:27:04.390462
20260414_162704_000330,21,4,2,250.95,2026-04-14 16:27:04.390468
20260414_162704_000331,7,4,2,152.17,2026-04-14 16:27:04.390475
20260414_162704_000332,84,1,2,165.36,2026-04-14 16:27:04.390481
20260414_162704_000333,20,1,2,432.5,2026-04-14 16:27:04.390488
20260414_162704_000334,100,2,2,210.73,2026-04-14 16:27:04.390496
20260414_162704_000335,20,3,2,121.83,2026-04-14 16:27:04.390504
20260414_162704_000336,38,4,2,128.79,2026-04-14 16:27:04.390510
20260414_162704_000337,38,2,1,135.6,2026-04-14 16:27:04.390518
20260414_162704_000338,21,2,1,408.87,2026-04-14 16:27:04.390525
20260414_162704_000339,37,2,2,408.08,2026-04-14 16:27:04.390531
20260414_162704_000340,1,3,1,195.05,2026-04-14 16:27:04.390538
20260414_162704_000341,1,3,1,282.94,2026-04-14 16:27:04.390545
20260414_162704_000342,42,4,2,443.06,2026-04-14 16:27:04.390552
20260414_162704_000343,2,3,1,392.5,2026-04-14 16:27:04.390558
20260414_162704_000344,3,3,2,417.04,2026-04-14 16:27:04.390565
20260414_162704_000345,21,4,1,468.73,2026-04-14 16:27:04.390572
20260414_162704_000346,5,3,1,428.75,2026-04-14 16:27:04.390578
20260414_162704_000347,64,3,1,285.79,2026-04-14 16:27:04.390585
20260414_162704_000348,20,1,1,225.41,2026-04-14 16:27:04.390591
20260414_162704_000349,2,1,2,143.5,2026-04-14 16:27:04.390598
20260414_162704_000350,81,2,1,313.7,2026-04-14 16:27:04.390605
20260414_162704_000351,9,2,3,270.65,2026-04-14 16:27:04.390612
20260414_162704_000352,49,4,3,231.35,2026-04-14 16:27:04.390618
20260414_162704_000353,61,4,2,321.31,2026-04-14 16:27:04.390625
20260414_162704_000354,8,2,3,312.25,2026-04-14 16:27:04.390632
20260414_162704_000355,9,3,2,250.9,2026-04-14 16:27:04.390639
20260414_162704_000356,2,2,1,499.8,2026-04-14 16:27:04.390645
20260414_162704_000357,1,1,1,197.43,2026-04-14 16:27:04.390654
20260414_162704_000358,72,4,2,441.39,2026-04-14 16:27:04.390661
20260414_162704_000359,54,4,1,101.52,2026-04-14 16:27:04.390668
20260414_162704_000360,17,3,1,178.36,2026-04-14 16:27:04.390675
20260414_162704_000361,41,3,2,488.03,2026-04-14 16:27:04.390682
20260414_162704_000362,85,1,2,396.31,2026-04-14 16:27:04.390688
20260414_162704_000363,5,4,1,271.96,2026-04-14 16:27:04.390695
20260414_162704_000364,1,1,1,492.87,2026-04-14 16:27:04.390701
20260414_162704_000365,5,3,2,320.62,2026-04-14 16:27:04.390708
20260414_162704_000366,1,1,1,294.72,2026-04-14 16:27:04.390714
20260414_162704_000367,19,4,1,306.33,2026-04-14 16:27:04.390721
20260414_162704_000368,100,2,1,170.59,2026-04-14 16:27:04.390727
20260414_162704_000369,3,2,1,286.78,2026-04-14 16:27:04.390735
20260414_162704_000370,72,3,1,441.23,2026-04-14 16:27:04.390742
20260414_162704_000371,23,4,1,147.41,2026-04-14 16:27:04.390748
20260414_162704_000372,71,4,1,322.47,2026-04-14 16:27:04.390755
20260414_162704_000373,12,2,1,133.42,2026-04-14 16:27:04.390762
20260414_162704_000374,4,2,3,205.14,2026-04-14 16:27:04.390768
20260414_162704_000375,5,3,3,176.17,2026-04-14 16:27:04.390775
20260414_162704_000376,8,1,2,149.07,2026-04-14 16:27:04.390783
20260414_162704_000377,4,4,2,487.41,2026-04-14 16:27:04.390789
20260414_162704_000378,45,2,1,485.67,2026-04-14 16:27:04.390796
20260414_162704_000379,63,3,1,128.53,2026-04-14 16:27:04.390803
20260414_162704_000380,11,2,2,238.76,2026-04-14 16:27:04.390811
20260414_162704_000381,84,2,1,340.03,2026-04-14 16:27:04.390818
20260414_162704_000382,42,4,3,446.16,2026-04-14 16:27:04.390824
20260414_162704_000383,53,3,1,434.07,2026-04-14 16:27:04.390831
20260414_162704_000384,37,1,2,161.16,2026-04-14 16:27:04.390838
20260414_162704_000385,4,4,1,233.13,2026-04-14 16:27:04.390844
20260414_162704_000386,64,3,3,479.3,2026-04-14 16:27:04.390851
20260414_162704_000387,1,2,1,309.94,2026-04-14 16:27:04.390857
