id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260416_111053_000055,45,1,2,307.52,2026-04-16 11:10:53.751670
20260416_111053_000056,20,1,1,240.83,2026-04-16 11:10:53.751677
20260416_111053_000057,25,2,2,131.85,2026-04-16 11:10:53.751683
20260416_111053_000058,9,3,1,183.08,2026-04-16 11:10:53.751690
20260416_111053_000059,2,3,2,181.93,2026-04-16 11:10:53.751697
20260416_111053_000060,1,2,1,163.21,2026-04-16 11:10:53.751703
20260416_111053_000061,47,3,1,491.12,2026-04-16 11:10:53.751710
20260416_111053_000062,23,3,1,462.41,2026-04-16 11:10:53.751716
20260416_111053_000063,21,2,2,443.07,2026-04-16 11:10:53.751723
20260416_111053_000064,1,4,2,213.24,2026-04-16 11:10:53.751730
20260416_111053_000065,5,1,1,424.41,2026-04-16 11:10:53.751736
20260416_111053_000066,56,1,1,426.16,2026-04-16 11:10:53.751743
20260416_111053_000067,7,3,1,102.98,2026-04-16 11:10:53.751749
20260416_111053_000068,39,3,1,310.33,2026-04-16 11:10:53.751755
20260416_111053_000069,73,4,1,181.15,2026-04-16 11:10:53.751762
20260416_111053_000070,6,3,2,423.37,2026-04-16 11:10:53.751769
20260416_111053_000071,28,1,1,411.48,2026-04-16 11:10:53.751775
20260416_111053_000072,84,2,2,333.05,2026-04-16 11:10:53.751781
20260416_111053_000073,90,4,3,186.33,2026-04-16 11:10:53.751788
20260416_111053_000074,83,2,1,340.2,2026-04-16 11:10:53.751795
20260416_111053_000075,13,3,1,342.96,2026-04-16 11:10:53.751801
20260416_111053_000076,21,3,3,295.39,2026-04-16 11:10:53.751807
20260416_111053_000077,2,3,1,470.59,2026-04-16 11:10:53.751814
20260416_111053_000078,99,2,2,124.06,2026-04-16 11:10:53.751821
20260416_111053_000079,35,1,1,432.93,2026-04-16 11:10:53.751827
20260416_111053_000080,4,1,1,439.38,2026-04-16 11:10:53.751835
20260416_111053_000081,35,3,1,174.91,2026-04-16 11:10:53.751842
20260416_111053_000082,99,2,3,139.66,2026-04-16 11:10:53.751848
20260416_111053_000083,20,4,3,467.22,2026-04-16 11:10:53.751855
20260416_111053_000084,49,4,1,196.66,2026-04-16 11:10:53.751861
20260416_111053_000085,17,1,1,175.34,2026-04-16 11:10:53.751868
20260416_111053_000086,35,2,1,198.88,2026-04-16 11:10:53.751874
20260416_111053_000087,92,3,1,449.87,2026-04-16 11:10:53.751883
20260416_111053_000088,3,1,2,463.66,2026-04-16 11:10:53.751890
20260416_111053_000089,12,4,2,285.44,2026-04-16 11:10:53.751896
20260416_111053_000090,6,4,2,378.53,2026-04-16 11:10:53.751903
20260416_111053_000091,2,3,1,261.27,2026-04-16 11:10:53.751909
20260416_111053_000092,2,3,1,147.03,2026-04-16 11:10:53.751916
20260416_111053_000093,5,1,1,332.21,2026-04-16 11:10:53.751922
20260416_111053_000094,50,2,1,214.88,2026-04-16 11:10:53.751929
20260416_111053_000095,1,3,1,473.42,2026-04-16 11:10:53.751935
20260416_111053_000096,41,1,3,296.37,2026-04-16 11:10:53.751942
20260416_111053_000097,11,1,1,105.53,2026-04-16 11:10:53.751948
20260416_111053_000098,12,1,1,441.71,2026-04-16 11:10:53.751955
20260416_111053_000099,20,3,3,187.93,2026-04-16 11:10:53.751961
20260416_111053_000100,35,2,2,341.25,2026-04-16 11:10:53.751968
20260416_111053_000101,31,2,3,342.96,2026-04-16 11:10:53.751974
20260416_111053_000102,6,3,1,333.65,2026-04-16 11:10:53.751981
20260416_111053_000103,83,3,1,361.5,2026-04-16 11:10:53.751987
20260416_111053_000104,14,2,1,481.24,2026-04-16 11:10:53.751993
20260416_111053_000105,57,2,1,177.71,2026-04-16 11:10:53.752000
20260416_111053_000106,25,2,1,239.71,2026-04-16 11:10:53.752006
20260416_111053_000107,1,3,3,329.85,2026-04-16 11:10:53.752014
20260416_111053_000108,11,4,3,463.82,2026-04-16 11:10:53.752021
20260416_111053_000109,10,1,2,325.46,2026-04-16 11:10:53.752027
20260416_111053_000110,57,1,1,225.51,2026-04-16 11:10:53.752034
20260416_111053_000111,38,4,1,304.93,2026-04-16 11:10:53.752040
20260416_111053_000112,89,1,3,142.55,2026-04-16 11:10:53.752048
20260416_111053_000113,5,4,2,115.76,2026-04-16 11:10:53.752055
20260416_111053_000114,3,2,1,381.34,2026-04-16 11:10:53.752061
20260416_111053_000115,24,1,2,237.31,2026-04-16 11:10:53.752068
20260416_111053_000116,6,4,2,345.35,2026-04-16 11:10:53.752074
20260416_111053_000117,2,1,1,405.6,2026-04-16 11:10:53.752082
20260416_111053_000118,9,1,1,404.65,2026-04-16 11:10:53.752090
20260416_111053_000119,60,3,1,470.24,2026-04-16 11:10:53.752097
20260416_111053_000120,8,2,2,273.18,2026-04-16 11:10:53.752104
20260416_111053_000121,34,1,1,483.63,2026-04-16 11:10:53.752111
20260416_111053_000122,7,2,1,468.95,2026-04-16 11:10:53.752117
20260416_111053_000123,73,3,2,247.18,2026-04-16 11:10:53.752124
20260416_111053_000124,38,4,2,189.51,2026-04-16 11:10:53.752130
20260416_111053_000125,1,3,3,357.32,2026-04-16 11:10:53.752137
20260416_111053_000126,67,3,2,269.9,2026-04-16 11:10:53.752146
20260416_111053_000127,6,3,1,261.87,2026-04-16 11:10:53.752168
20260416_111053_000128,3,1,1,152.52,2026-04-16 11:10:53.752185
20260416_111053_000129,70,4,2,124.63,2026-04-16 11:10:53.752205
20260416_111053_000130,61,3,1,313.19,2026-04-16 11:10:53.752212
20260416_111053_000131,95,3,2,144.51,2026-04-16 11:10:53.752219
20260416_111053_000132,4,3,1,103.59,2026-04-16 11:10:53.752225
20260416_111053_000133,51,2,2,323.54,2026-04-16 11:10:53.752232
20260416_111053_000134,3,2,1,376.56,2026-04-16 11:10:53.752238
20260416_111053_000135,76,4,1,136.4,2026-04-16 11:10:53.752245
20260416_111053_000136,1,4,1,391.89,2026-04-16 11:10:53.752251
20260416_111053_000137,4,4,1,418.83,2026-04-16 11:10:53.752258
20260416_111053_000138,1,2,2,121.04,2026-04-16 11:10:53.752264
20260416_111053_000139,21,2,2,278.78,2026-04-16 11:10:53.752272
20260416_111053_000140,4,2,2,345.61,2026-04-16 11:10:53.752278
20260416_111053_000141,2,2,2,316.11,2026-04-16 11:10:53.752285
20260416_111053_000142,1,3,1,192.23,2026-04-16 11:10:53.752292
20260416_111053_000143,90,1,2,268.03,2026-04-16 11:10:53.752298
20260416_111053_000144,26,4,1,389.46,2026-04-16 11:10:53.752306
20260416_111053_000145,5,1,2,394.58,2026-04-16 11:10:53.752313
20260416_111053_000146,12,2,1,326.05,2026-04-16 11:10:53.752321
20260416_111053_000147,89,3,1,187.99,2026-04-16 11:10:53.752327
20260416_111053_000148,29,4,1,322.52,2026-04-16 11:10:53.752334
20260416_111053_000149,77,4,2,413.25,2026-04-16 11:10:53.752340
20260416_111053_000150,9,3,1,367.28,2026-04-16 11:10:53.752347
20260416_111053_000151,1,4,1,417.79,2026-04-16 11:10:53.752354
20260416_111053_000152,14,3,1,283.29,2026-04-16 11:10:53.752360
20260416_111053_000153,8,3,1,289.67,2026-04-16 11:10:53.752367
20260416_111053_000154,43,4,1,256.16,2026-04-16 11:10:53.752373
20260416_111053_000155,12,3,1,187.98,2026-04-16 11:10:53.752380
20260416_111053_000156,10,2,2,234.71,2026-04-16 11:10:53.752386
20260416_111053_000157,2,1,2,115.67,2026-04-16 11:10:53.752393
20260416_111053_000158,15,3,1,371.48,2026-04-16 11:10:53.752400
20260416_111053_000159,91,4,3,114.54,2026-04-16 11:10:53.752406
20260416_111053_000160,3,2,1,189.26,2026-04-16 11:10:53.752413
20260416_111053_000161,82,3,2,228.5,2026-04-16 11:10:53.752419
20260416_111053_000162,8,2,1,403.65,2026-04-16 11:10:53.752426
20260416_111053_000163,99,4,1,281.22,2026-04-16 11:10:53.752432
20260416_111053_000164,99,4,3,298.94,2026-04-16 11:10:53.752439
20260416_111053_000165,29,4,1,290.43,2026-04-16 11:10:53.752446
20260416_111053_000166,1,2,2,256.49,2026-04-16 11:10:53.752453
20260416_111053_000167,1,3,1,416.22,2026-04-16 11:10:53.752459
20260416_111053_000168,4,3,1,102.81,2026-04-16 11:10:53.752466
20260416_111053_000169,51,4,1,193.12,2026-04-16 11:10:53.752472
20260416_111053_000170,71,4,1,300.93,2026-04-16 11:10:53.752479
20260416_111053_000171,34,4,2,340.86,2026-04-16 11:10:53.752485
20260416_111053_000172,6,2,1,259.58,2026-04-16 11:10:53.752492
20260416_111053_000173,45,3,1,228.85,2026-04-16 11:10:53.752498
20260416_111053_000174,8,1,1,172.52,2026-04-16 11:10:53.752505
20260416_111053_000175,93,3,1,226.26,2026-04-16 11:10:53.752513
20260416_111053_000176,5,3,2,222.4,2026-04-16 11:10:53.752520
20260416_111053_000177,13,1,1,223.89,2026-04-16 11:10:53.752526
20260416_111053_000178,72,2,1,486.69,2026-04-16 11:10:53.752533
20260416_111053_000179,28,1,2,420.96,2026-04-16 11:10:53.752539
20260416_111053_000180,12,4,1,431.3,2026-04-16 11:10:53.752545
20260416_111053_000181,34,3,1,399.6,2026-04-16 11:10:53.752552
20260416_111053_000182,8,2,1,275.45,2026-04-16 11:10:53.752558
20260416_111053_000183,45,3,2,146.87,2026-04-16 11:10:53.752565
20260416_111053_000184,22,4,1,124.6,2026-04-16 11:10:53.752572
20260416_111053_000185,6,1,1,351.74,2026-04-16 11:10:53.752579
20260416_111053_000186,2,3,1,343.18,2026-04-16 11:10:53.752586
20260416_111053_000187,92,4,1,329.66,2026-04-16 11:10:53.752592
20260416_111053_000188,25,1,2,439.15,2026-04-16 11:10:53.752599
20260416_111053_000189,5,4,2,311.13,2026-04-16 11:10:53.752605
20260416_111053_000190,75,3,1,242.3,2026-04-16 11:10:53.752612
20260416_111053_000191,51,3,3,461.35,2026-04-16 11:10:53.752619
20260416_111053_000192,53,1,2,323.49,2026-04-16 11:10:53.752625
20260416_111053_000193,42,3,1,298.02,2026-04-16 11:10:53.752632
20260416_111053_000194,60,4,1,316.85,2026-04-16 11:10:53.752638
20260416_111053_000195,23,1,1,290.76,2026-04-16 11:10:53.752644
20260416_111053_000196,14,3,1,462.94,2026-04-16 11:10:53.752651
20260416_111053_000197,79,1,2,155.35,2026-04-16 11:10:53.752658
20260416_111053_000198,1,2,1,483.46,2026-04-16 11:10:53.752664
20260416_111053_000199,1,1,1,345.61,2026-04-16 11:10:53.752671
20260416_111053_000200,18,1,2,135.65,2026-04-16 11:10:53.752677
20260416_111053_000201,21,1,1,314.17,2026-04-16 11:10:53.752684
20260416_111053_000202,18,3,1,256.16,2026-04-16 11:10:53.752694
20260416_111053_000203,1,2,1,133.71,2026-04-16 11:10:53.752701
20260416_111053_000204,6,3,2,496.96,2026-04-16 11:10:53.752708
20260416_111053_000205,48,2,2,265.11,2026-04-16 11:10:53.752715
20260416_111053_000206,83,3,2,112.0,2026-04-16 11:10:53.752721
20260416_111053_000207,62,2,2,178.96,2026-04-16 11:10:53.752729
20260416_111053_000208,1,1,3,219.77,2026-04-16 11:10:53.752735
20260416_111053_000209,2,2,2,372.04,2026-04-16 11:10:53.752742
20260416_111053_000210,7,3,1,142.1,2026-04-16 11:10:53.752748
20260416_111053_000211,23,3,1,429.24,2026-04-16 11:10:53.752755
20260416_111053_000212,93,1,2,375.28,2026-04-16 11:10:53.752761
20260416_111053_000213,54,1,2,253.8,2026-04-16 11:10:53.752768
20260416_111053_000214,1,2,3,144.79,2026-04-16 11:10:53.752774
20260416_111053_000215,3,1,1,144.89,2026-04-16 11:10:53.752781
20260416_111053_000216,1,4,2,260.56,2026-04-16 11:10:53.752787
20260416_111053_000217,3,1,1,447.88,2026-04-16 11:10:53.752794
20260416_111053_000218,72,1,3,187.43,2026-04-16 11:10:53.752800
20260416_111053_000219,69,4,2,422.71,2026-04-16 11:10:53.752806
20260416_111053_000220,18,4,2,402.77,2026-04-16 11:10:53.752813
20260416_111053_000221,10,3,3,452.15,2026-04-16 11:10:53.752819
20260416_111053_000222,34,2,1,100.73,2026-04-16 11:10:53.752826
20260416_111053_000223,4,4,2,408.91,2026-04-16 11:10:53.752832
20260416_111053_000224,40,2,1,441.62,2026-04-16 11:10:53.752841
20260416_111053_000225,12,4,2,452.68,2026-04-16 11:10:53.752848
20260416_111053_000226,20,2,1,243.45,2026-04-16 11:10:53.752854
20260416_111053_000227,6,2,3,214.96,2026-04-16 11:10:53.752861
20260416_111053_000228,55,2,1,393.99,2026-04-16 11:10:53.752867
20260416_111053_000229,52,2,1,333.21,2026-04-16 11:10:53.752874
20260416_111053_000230,20,4,1,420.08,2026-04-16 11:10:53.752880
20260416_111053_000231,32,2,2,303.63,2026-04-16 11:10:53.752887
20260416_111053_000232,76,3,1,234.63,2026-04-16 11:10:53.752894
20260416_111053_000233,58,3,1,312.07,2026-04-16 11:10:53.752900
20260416_111053_000234,32,1,1,249.01,2026-04-16 11:10:53.752907
20260416_111053_000235,38,1,1,401.98,2026-04-16 11:10:53.752914
20260416_111053_000236,1,3,2,381.03,2026-04-16 11:10:53.752921
20260416_111053_000237,20,2,3,161.01,2026-04-16 11:10:53.752928
20260416_111053_000238,1,1,1,170.46,2026-04-16 11:10:53.752934
20260416_111053_000239,3,2,2,111.06,2026-04-16 11:10:53.752941
20260416_111053_000240,13,2,1,285.26,2026-04-16 11:10:53.752948
20260416_111053_000241,1,2,1,215.74,2026-04-16 11:10:53.752954
20260416_111053_000242,3,3,1,125.96,2026-04-16 11:10:53.752961
20260416_111053_000243,24,1,2,182.0,2026-04-16 11:10:53.752969
20260416_111053_000244,3,4,1,379.53,2026-04-16 11:10:53.752975
20260416_111053_000245,2,2,2,376.76,2026-04-16 11:10:53.752982
20260416_111053_000246,52,4,2,431.04,2026-04-16 11:10:53.752988
20260416_111053_000247,9,2,1,436.77,2026-04-16 11:10:53.752995
20260416_111053_000248,13,1,1,324.29,2026-04-16 11:10:53.753002
20260416_111053_000249,1,1,2,323.12,2026-04-16 11:10:53.753008
20260416_111053_000250,4,4,1,322.61,2026-04-16 11:10:53.753015
20260416_111053_000251,98,1,3,145.11,2026-04-16 11:10:53.753021
20260416_111053_000252,20,4,1,449.26,2026-04-16 11:10:53.753028
20260416_111053_000253,43,2,1,132.2,2026-04-16 11:10:53.753035
20260416_111053_000254,42,2,1,369.34,2026-04-16 11:10:53.753041
20260416_111053_000255,83,3,1,416.3,2026-04-16 11:10:53.753048
20260416_111053_000256,21,4,1,488.57,2026-04-16 11:10:53.753054
20260416_111053_000257,3,3,1,150.76,2026-04-16 11:10:53.753061
20260416_111053_000258,24,1,1,443.49,2026-04-16 11:10:53.753068
20260416_111053_000259,38,4,2,170.15,2026-04-16 11:10:53.753074
20260416_111053_000260,30,2,3,416.08,2026-04-16 11:10:53.753081
20260416_111053_000261,25,4,1,432.8,2026-04-16 11:10:53.753087
20260416_111053_000262,19,1,2,493.26,2026-04-16 11:10:53.753094
20260416_111053_000263,52,4,1,136.68,2026-04-16 11:10:53.753103
20260416_111053_000264,37,1,2,148.62,2026-04-16 11:10:53.753110
20260416_111053_000265,79,3,1,253.32,2026-04-16 11:10:53.753117
20260416_111053_000266,1,2,3,189.99,2026-04-16 11:10:53.753126
20260416_111053_000267,1,2,1,386.61,2026-04-16 11:10:53.753133
20260416_111053_000268,36,3,1,392.23,2026-04-16 11:10:53.753140
20260416_111053_000269,15,3,1,229.29,2026-04-16 11:10:53.753160
20260416_111053_000270,57,3,2,234.45,2026-04-16 11:10:53.753173
20260416_111053_000271,84,4,3,188.2,2026-04-16 11:10:53.753196
20260416_111053_000272,35,2,1,273.18,2026-04-16 11:10:53.753203
20260416_111053_000273,1,1,1,474.81,2026-04-16 11:10:53.753210
20260416_111053_000274,97,1,1,370.03,2026-04-16 11:10:53.753216
20260416_111053_000275,4,4,1,239.02,2026-04-16 11:10:53.753223
20260416_111053_000276,2,1,1,244.22,2026-04-16 11:10:53.753230
20260416_111053_000277,2,3,1,478.27,2026-04-16 11:10:53.753236
20260416_111053_000278,1,3,1,459.9,2026-04-16 11:10:53.753243
20260416_111053_000279,1,4,2,315.04,2026-04-16 11:10:53.753250
20260416_111053_000280,54,3,1,455.26,2026-04-16 11:10:53.753257
20260416_111053_000281,3,3,3,479.27,2026-04-16 11:10:53.753263
20260416_111053_000282,79,2,1,452.28,2026-04-16 11:10:53.753271
20260416_111053_000283,91,3,1,496.69,2026-04-16 11:10:53.753278
20260416_111053_000284,9,1,1,394.02,2026-04-16 11:10:53.753284
20260416_111053_000285,15,1,3,273.48,2026-04-16 11:10:53.753291
20260416_111053_000286,22,3,2,190.14,2026-04-16 11:10:53.753300
20260416_111053_000287,76,2,1,322.02,2026-04-16 11:10:53.753307
20260416_111053_000288,96,2,2,293.18,2026-04-16 11:10:53.753316
20260416_111053_000289,24,4,3,247.95,2026-04-16 11:10:53.753324
20260416_111053_000290,14,3,1,214.87,2026-04-16 11:10:53.753331
20260416_111053_000291,15,3,2,497.06,2026-04-16 11:10:53.753337
20260416_111053_000292,17,4,2,113.06,2026-04-16 11:10:53.753344
20260416_111053_000293,53,4,2,300.31,2026-04-16 11:10:53.753351
20260416_111053_000294,2,1,1,188.78,2026-04-16 11:10:53.753358
20260416_111053_000295,5,4,1,284.64,2026-04-16 11:10:53.753365
20260416_111053_000296,93,1,1,363.46,2026-04-16 11:10:53.753371
20260416_111053_000297,12,3,2,223.37,2026-04-16 11:10:53.753378
20260416_111053_000298,5,1,1,258.03,2026-04-16 11:10:53.753385
20260416_111053_000299,7,3,2,120.45,2026-04-16 11:10:53.753392
20260416_111053_000300,4,2,1,146.55,2026-04-16 11:10:53.753398
20260416_111053_000301,4,4,2,378.55,2026-04-16 11:10:53.753405
20260416_111053_000302,28,1,1,117.35,2026-04-16 11:10:53.753413
20260416_111053_000303,89,3,2,272.95,2026-04-16 11:10:53.753422
20260416_111053_000304,7,3,1,475.52,2026-04-16 11:10:53.753428
20260416_111053_000305,4,2,2,171.39,2026-04-16 11:10:53.753435
20260416_111053_000306,76,2,1,298.1,2026-04-16 11:10:53.753442
20260416_111053_000307,76,3,2,471.12,2026-04-16 11:10:53.753448
20260416_111053_000308,15,1,2,422.62,2026-04-16 11:10:53.753455
20260416_111053_000309,2,4,1,149.92,2026-04-16 11:10:53.753462
20260416_111053_000310,50,1,2,348.72,2026-04-16 11:10:53.753469
20260416_111053_000311,12,4,2,213.92,2026-04-16 11:10:53.753476
20260416_111053_000312,19,1,1,322.78,2026-04-16 11:10:53.753483
20260416_111053_000313,12,4,1,442.31,2026-04-16 11:10:53.753490
20260416_111053_000314,76,1,1,460.55,2026-04-16 11:10:53.753497
20260416_111053_000315,39,1,2,466.15,2026-04-16 11:10:53.753503
20260416_111053_000316,38,4,1,350.26,2026-04-16 11:10:53.753510
20260416_111053_000317,96,3,2,437.4,2026-04-16 11:10:53.753517
20260416_111053_000318,31,2,2,439.86,2026-04-16 11:10:53.753523
20260416_111053_000319,98,4,3,145.0,2026-04-16 11:10:53.753530
20260416_111053_000320,18,1,1,217.51,2026-04-16 11:10:53.753537
20260416_111053_000321,4,1,1,133.14,2026-04-16 11:10:53.753544
20260416_111053_000322,55,1,3,429.6,2026-04-16 11:10:53.753551
20260416_111053_000323,60,4,1,187.91,2026-04-16 11:10:53.753558
20260416_111053_000324,58,2,2,337.72,2026-04-16 11:10:53.753565
20260416_111053_000325,45,4,1,197.38,2026-04-16 11:10:53.753571
20260416_111053_000326,12,4,2,191.86,2026-04-16 11:10:53.753578
20260416_111053_000327,20,1,1,371.57,2026-04-16 11:10:53.753585
20260416_111053_000328,27,2,3,122.68,2026-04-16 11:10:53.753591
20260416_111053_000329,7,3,1,175.25,2026-04-16 11:10:53.753598
20260416_111053_000330,30,3,1,452.37,2026-04-16 11:10:53.753605
20260416_111053_000331,65,4,1,297.88,2026-04-16 11:10:53.753611
20260416_111053_000332,47,1,1,120.11,2026-04-16 11:10:53.753618
20260416_111053_000333,66,1,1,397.48,2026-04-16 11:10:53.753625
20260416_111053_000334,6,4,1,170.46,2026-04-16 11:10:53.753632
20260416_111053_000335,8,3,2,149.61,2026-04-16 11:10:53.753639
20260416_111053_000336,4,4,2,231.13,2026-04-16 11:10:53.753646
20260416_111053_000337,39,3,1,483.7,2026-04-16 11:10:53.753653
20260416_111053_000338,3,1,2,431.12,2026-04-16 11:10:53.753660
20260416_111053_000339,45,3,1,480.66,2026-04-16 11:10:53.753667
20260416_111053_000340,2,1,2,397.1,2026-04-16 11:10:53.753673
20260416_111053_000341,8,4,2,466.97,2026-04-16 11:10:53.753682
20260416_111053_000342,91,2,1,252.92,2026-04-16 11:10:53.753689
20260416_111053_000343,7,4,2,106.58,2026-04-16 11:10:53.753696
20260416_111053_000344,4,3,1,195.0,2026-04-16 11:10:53.753702
20260416_111053_000345,66,2,2,496.82,2026-04-16 11:10:53.753709
20260416_111053_000346,21,1,1,458.08,2026-04-16 11:10:53.753716
20260416_111053_000347,9,4,1,142.68,2026-04-16 11:10:53.753722
20260416_111053_000348,43,1,1,286.79,2026-04-16 11:10:53.753729
20260416_111053_000349,67,3,1,205.01,2026-04-16 11:10:53.753736
20260416_111053_000350,20,4,2,253.05,2026-04-16 11:10:53.753743
20260416_111053_000351,2,4,1,374.36,2026-04-16 11:10:53.753749
20260416_111053_000352,16,4,1,187.35,2026-04-16 11:10:53.753756
20260416_111053_000353,34,4,1,166.24,2026-04-16 11:10:53.753762
20260416_111053_000354,21,2,2,158.59,2026-04-16 11:10:53.753784
20260416_111053_000355,61,1,2,101.73,2026-04-16 11:10:53.753791
20260416_111053_000356,85,4,2,439.69,2026-04-16 11:10:53.753798
20260416_111053_000357,13,4,3,216.43,2026-04-16 11:10:53.753818
20260416_111053_000358,21,4,2,125.33,2026-04-16 11:10:53.753825
20260416_111053_000359,26,2,1,416.33,2026-04-16 11:10:53.753831
20260416_111053_000360,47,3,1,101.74,2026-04-16 11:10:53.753839
20260416_111053_000361,9,4,2,264.73,2026-04-16 11:10:53.753846
20260416_111053_000362,20,3,2,437.31,2026-04-16 11:10:53.753852
20260416_111053_000363,8,3,1,286.42,2026-04-16 11:10:53.753859
20260416_111053_000364,1,2,1,393.39,2026-04-16 11:10:53.753865
20260416_111053_000365,21,4,1,396.3,2026-04-16 11:10:53.753872
20260416_111053_000366,2,1,1,188.85,2026-04-16 11:10:53.753879
20260416_111053_000367,92,1,1,155.76,2026-04-16 11:10:53.753888
20260416_111053_000368,2,2,3,485.0,2026-04-16 11:10:53.753895
20260416_111053_000369,9,4,1,226.51,2026-04-16 11:10:53.753902
20260416_111053_000370,34,2,1,499.76,2026-04-16 11:10:53.753908
20260416_111053_000371,6,3,2,334.5,2026-04-16 11:10:53.753917
20260416_111053_000372,14,4,1,384.11,2026-04-16 11:10:53.753926
20260416_111053_000373,5,4,1,174.09,2026-04-16 11:10:53.753932
20260416_111053_000374,8,3,1,151.69,2026-04-16 11:10:53.753939
20260416_111053_000375,12,1,2,110.68,2026-04-16 11:10:53.753945
20260416_111053_000376,45,3,1,233.77,2026-04-16 11:10:53.753951
20260416_111053_000377,1,4,2,347.14,2026-04-16 11:10:53.753958
20260416_111053_000378,11,1,2,145.72,2026-04-16 11:10:53.753964
20260416_111053_000379,91,4,2,260.39,2026-04-16 11:10:53.753971
20260416_111053_000380,100,3,1,316.55,2026-04-16 11:10:53.753979
20260416_111053_000381,4,2,1,273.14,2026-04-16 11:10:53.753985
20260416_111053_000382,80,4,1,283.31,2026-04-16 11:10:53.754005
20260416_111053_000383,2,1,1,246.83,2026-04-16 11:10:53.754012
20260416_111053_000384,3,2,2,172.26,2026-04-16 11:10:53.754019
20260416_111053_000385,42,1,3,124.46,2026-04-16 11:10:53.754025
20260416_111053_000386,52,3,1,145.39,2026-04-16 11:10:53.754032
20260416_111053_000387,1,1,2,133.42,2026-04-16 11:10:53.754052
