id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260417_230350_000334,33,4,3,483.87,2026-04-17 23:03:50.823784
20260417_230350_000335,1,1,1,369.46,2026-04-17 23:03:50.823790
20260417_230350_000336,22,3,1,263.14,2026-04-17 23:03:50.823798
20260417_230350_000337,2,3,1,360.97,2026-04-17 23:03:50.823804
20260417_230350_000338,61,3,1,280.08,2026-04-17 23:03:50.823811
20260417_230350_000339,52,2,2,375.26,2026-04-17 23:03:50.823817
20260417_230350_000340,62,4,2,274.88,2026-04-17 23:03:50.823824
20260417_230350_000341,3,4,3,473.65,2026-04-17 23:03:50.823831
20260417_230350_000342,43,2,1,185.49,2026-04-17 23:03:50.823838
20260417_230350_000343,1,2,2,452.7,2026-04-17 23:03:50.823845
20260417_230350_000344,8,3,1,469.07,2026-04-17 23:03:50.823851
20260417_230350_000345,4,3,1,177.91,2026-04-17 23:03:50.823858
20260417_230350_000346,4,1,1,284.88,2026-04-17 23:03:50.823864
20260417_230350_000347,33,3,1,223.1,2026-04-17 23:03:50.823871
20260417_230350_000348,1,2,1,498.11,2026-04-17 23:03:50.823877
20260417_230350_000349,6,4,3,249.72,2026-04-17 23:03:50.823884
20260417_230350_000350,4,4,1,191.77,2026-04-17 23:03:50.823890
20260417_230350_000351,5,4,1,258.2,2026-04-17 23:03:50.823897
20260417_230350_000352,12,3,3,282.1,2026-04-17 23:03:50.823903
20260417_230350_000353,45,2,3,491.42,2026-04-17 23:03:50.823910
20260417_230350_000354,12,2,1,371.5,2026-04-17 23:03:50.823917
20260417_230350_000355,2,2,1,401.98,2026-04-17 23:03:50.823923
20260417_230350_000356,2,4,2,271.9,2026-04-17 23:03:50.823930
20260417_230350_000357,72,4,2,398.57,2026-04-17 23:03:50.823936
20260417_230350_000358,9,2,2,470.38,2026-04-17 23:03:50.823943
20260417_230350_000359,4,2,1,409.61,2026-04-17 23:03:50.823949
20260417_230350_000360,16,4,2,184.73,2026-04-17 23:03:50.823957
20260417_230350_000361,23,2,1,248.05,2026-04-17 23:03:50.823964
20260417_230350_000362,1,2,1,288.45,2026-04-17 23:03:50.823970
20260417_230350_000363,16,2,1,251.52,2026-04-17 23:03:50.823977
20260417_230350_000364,29,2,1,475.88,2026-04-17 23:03:50.823986
20260417_230350_000365,25,3,2,370.92,2026-04-17 23:03:50.823992
20260417_230350_000366,63,1,1,147.8,2026-04-17 23:03:50.823999
20260417_230350_000367,8,2,1,358.36,2026-04-17 23:03:50.824006
20260417_230350_000368,9,4,1,108.96,2026-04-17 23:03:50.824013
20260417_230350_000369,94,3,2,265.01,2026-04-17 23:03:50.824020
20260417_230350_000370,90,2,2,442.36,2026-04-17 23:03:50.824026
20260417_230350_000371,46,4,1,337.15,2026-04-17 23:03:50.824033
20260417_230350_000372,57,4,1,205.85,2026-04-17 23:03:50.824040
20260417_230350_000373,41,2,1,425.63,2026-04-17 23:03:50.824046
20260417_230350_000374,1,1,2,380.27,2026-04-17 23:03:50.824052
20260417_230350_000375,60,2,1,282.04,2026-04-17 23:03:50.824059
20260417_230350_000376,87,3,2,385.5,2026-04-17 23:03:50.824066
20260417_230350_000377,32,2,1,448.48,2026-04-17 23:03:50.824072
20260417_230350_000378,42,4,1,365.09,2026-04-17 23:03:50.824079
20260417_230350_000379,16,4,1,177.36,2026-04-17 23:03:50.824085
20260417_230350_000380,46,3,2,405.19,2026-04-17 23:03:50.824093
20260417_230350_000381,14,2,1,301.44,2026-04-17 23:03:50.824099
20260417_230350_000382,36,1,1,245.58,2026-04-17 23:03:50.824106
20260417_230350_000383,2,4,1,308.86,2026-04-17 23:03:50.824112
20260417_230350_000384,79,2,1,498.47,2026-04-17 23:03:50.824119
20260417_230350_000385,91,4,1,494.17,2026-04-17 23:03:50.824125
20260417_230350_000386,4,1,1,243.95,2026-04-17 23:03:50.824132
20260417_230350_000387,2,1,3,176.5,2026-04-17 23:03:50.824139
