id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260415_103957_000185,48,1,1,290.62,2026-04-15 10:39:57.498890
20260415_103957_000186,1,4,3,326.11,2026-04-15 10:39:57.498898
20260415_103957_000187,1,1,1,390.95,2026-04-15 10:39:57.498904
20260415_103957_000188,24,4,1,370.35,2026-04-15 10:39:57.498911
20260415_103957_000189,94,2,1,170.18,2026-04-15 10:39:57.498917
20260415_103957_000190,4,3,1,247.93,2026-04-15 10:39:57.498923
20260415_103957_000191,98,2,3,213.38,2026-04-15 10:39:57.498930
20260415_103957_000192,3,1,2,382.42,2026-04-15 10:39:57.498937
20260415_103957_000193,17,2,2,194.92,2026-04-15 10:39:57.498943
20260415_103957_000194,7,4,1,353.25,2026-04-15 10:39:57.498950
20260415_103957_000195,31,1,1,103.09,2026-04-15 10:39:57.498956
20260415_103957_000196,64,4,2,111.44,2026-04-15 10:39:57.498963
20260415_103957_000197,63,3,1,327.54,2026-04-15 10:39:57.498969
20260415_103957_000198,93,3,1,114.65,2026-04-15 10:39:57.498976
20260415_103957_000199,2,3,1,464.78,2026-04-15 10:39:57.498982
20260415_103957_000200,6,1,2,486.55,2026-04-15 10:39:57.498989
20260415_103957_000201,70,4,2,171.34,2026-04-15 10:39:57.498995
20260415_103957_000202,99,2,1,117.52,2026-04-15 10:39:57.499002
20260415_103957_000203,4,1,2,481.18,2026-04-15 10:39:57.499009
20260415_103957_000204,17,2,2,412.58,2026-04-15 10:39:57.499016
20260415_103957_000205,97,3,1,350.7,2026-04-15 10:39:57.499023
20260415_103957_000206,23,3,2,434.27,2026-04-15 10:39:57.499029
20260415_103957_000207,1,1,2,344.94,2026-04-15 10:39:57.499036
20260415_103957_000208,3,4,1,173.7,2026-04-15 10:39:57.499042
20260415_103957_000209,18,1,2,228.31,2026-04-15 10:39:57.499049
20260415_103957_000210,33,2,2,219.56,2026-04-15 10:39:57.499055
20260415_103957_000211,26,1,1,180.32,2026-04-15 10:39:57.499062
20260415_103957_000212,44,1,1,205.51,2026-04-15 10:39:57.499068
20260415_103957_000213,37,4,3,342.64,2026-04-15 10:39:57.499075
20260415_103957_000214,11,3,3,436.12,2026-04-15 10:39:57.499081
20260415_103957_000215,8,3,1,409.04,2026-04-15 10:39:57.499088
20260415_103957_000216,18,3,1,366.64,2026-04-15 10:39:57.499094
20260415_103957_000217,17,1,1,447.46,2026-04-15 10:39:57.499101
20260415_103957_000218,4,2,1,416.21,2026-04-15 10:39:57.499108
20260415_103957_000219,17,3,2,355.89,2026-04-15 10:39:57.499116
20260415_103957_000220,77,2,1,337.96,2026-04-15 10:39:57.499122
20260415_103957_000221,5,3,1,119.37,2026-04-15 10:39:57.499129
20260415_103957_000222,43,3,1,371.22,2026-04-15 10:39:57.499135
20260415_103957_000223,8,4,2,422.08,2026-04-15 10:39:57.499142
20260415_103957_000224,8,1,2,422.2,2026-04-15 10:39:57.499149
20260415_103957_000225,42,4,1,113.72,2026-04-15 10:39:57.499156
20260415_103957_000226,47,3,1,415.77,2026-04-15 10:39:57.499163
20260415_103957_000227,37,3,1,168.98,2026-04-15 10:39:57.499169
20260415_103957_000228,32,3,2,465.04,2026-04-15 10:39:57.499176
20260415_103957_000229,9,1,2,422.49,2026-04-15 10:39:57.499183
20260415_103957_000230,67,4,3,127.08,2026-04-15 10:39:57.499189
20260415_103957_000231,6,2,1,258.26,2026-04-15 10:39:57.499196
20260415_103957_000232,1,1,2,200.59,2026-04-15 10:39:57.499204
20260415_103957_000233,6,1,1,115.48,2026-04-15 10:39:57.499211
20260415_103957_000234,2,2,1,422.18,2026-04-15 10:39:57.499219
20260415_103957_000235,4,3,2,123.45,2026-04-15 10:39:57.499226
20260415_103957_000236,74,4,2,325.31,2026-04-15 10:39:57.499232
20260415_103957_000237,1,1,2,394.11,2026-04-15 10:39:57.499239
20260415_103957_000238,77,3,1,364.56,2026-04-15 10:39:57.499245
20260415_103957_000239,31,4,2,327.9,2026-04-15 10:39:57.499252
20260415_103957_000240,23,3,2,165.78,2026-04-15 10:39:57.499258
20260415_103957_000241,61,3,1,291.04,2026-04-15 10:39:57.499265
20260415_103957_000242,28,3,1,349.18,2026-04-15 10:39:57.499271
20260415_103957_000243,53,4,2,177.19,2026-04-15 10:39:57.499279
20260415_103957_000244,2,4,2,127.14,2026-04-15 10:39:57.499286
20260415_103957_000245,86,2,1,107.4,2026-04-15 10:39:57.499292
20260415_103957_000246,7,1,1,469.38,2026-04-15 10:39:57.499299
20260415_103957_000247,8,2,2,167.61,2026-04-15 10:39:57.499305
20260415_103957_000248,1,4,1,274.75,2026-04-15 10:39:57.499312
20260415_103957_000249,4,3,3,477.73,2026-04-15 10:39:57.499318
20260415_103957_000250,10,3,1,110.95,2026-04-15 10:39:57.499326
20260415_103957_000251,14,3,1,218.74,2026-04-15 10:39:57.499332
20260415_103957_000252,13,1,1,147.15,2026-04-15 10:39:57.499339
20260415_103957_000253,1,1,1,461.27,2026-04-15 10:39:57.499346
20260415_103957_000254,12,4,1,157.55,2026-04-15 10:39:57.499352
20260415_103957_000255,3,2,1,373.14,2026-04-15 10:39:57.499359
20260415_103957_000256,66,2,1,139.88,2026-04-15 10:39:57.499365
20260415_103957_000257,78,1,2,469.76,2026-04-15 10:39:57.499372
20260415_103957_000258,1,2,2,351.39,2026-04-15 10:39:57.499379
20260415_103957_000259,8,1,2,382.47,2026-04-15 10:39:57.499386
20260415_103957_000260,1,1,1,365.27,2026-04-15 10:39:57.499392
20260415_103957_000261,25,2,1,440.23,2026-04-15 10:39:57.499399
20260415_103957_000262,18,3,2,433.0,2026-04-15 10:39:57.499405
20260415_103957_000263,60,1,3,305.44,2026-04-15 10:39:57.499413
20260415_103957_000264,15,3,2,361.1,2026-04-15 10:39:57.499419
20260415_103957_000265,75,3,3,293.2,2026-04-15 10:39:57.499426
20260415_103957_000266,20,4,1,114.75,2026-04-15 10:39:57.499434
20260415_103957_000267,23,3,1,184.78,2026-04-15 10:39:57.499440
20260415_103957_000268,5,1,1,375.71,2026-04-15 10:39:57.499447
20260415_103957_000269,3,3,2,252.63,2026-04-15 10:39:57.499453
20260415_103957_000270,4,2,3,359.15,2026-04-15 10:39:57.499464
20260415_103957_000271,70,2,1,362.21,2026-04-15 10:39:57.499471
20260415_103957_000272,15,2,1,323.26,2026-04-15 10:39:57.499477
20260415_103957_000273,8,3,1,412.44,2026-04-15 10:39:57.499484
20260415_103957_000274,1,4,2,325.99,2026-04-15 10:39:57.499491
20260415_103957_000275,87,2,3,127.07,2026-04-15 10:39:57.499497
20260415_103957_000276,6,1,1,306.12,2026-04-15 10:39:57.499504
20260415_103957_000277,77,3,2,377.85,2026-04-15 10:39:57.499510
20260415_103957_000278,2,1,1,286.49,2026-04-15 10:39:57.499517
20260415_103957_000279,37,3,1,262.64,2026-04-15 10:39:57.499523
20260415_103957_000280,7,2,1,336.92,2026-04-15 10:39:57.499530
20260415_103957_000281,1,3,2,242.59,2026-04-15 10:39:57.499536
20260415_103957_000282,16,1,1,288.7,2026-04-15 10:39:57.499545
20260415_103957_000283,35,2,1,479.93,2026-04-15 10:39:57.499551
20260415_103957_000284,52,1,2,487.75,2026-04-15 10:39:57.499558
20260415_103957_000285,31,4,1,192.07,2026-04-15 10:39:57.499564
20260415_103957_000286,90,4,1,250.31,2026-04-15 10:39:57.499571
20260415_103957_000287,93,4,1,307.09,2026-04-15 10:39:57.499577
20260415_103957_000288,2,1,2,201.37,2026-04-15 10:39:57.499584
20260415_103957_000289,41,2,1,124.25,2026-04-15 10:39:57.499590
20260415_103957_000290,1,2,1,460.41,2026-04-15 10:39:57.499597
20260415_103957_000291,15,2,1,250.43,2026-04-15 10:39:57.499603
20260415_103957_000292,12,3,1,190.24,2026-04-15 10:39:57.499609
20260415_103957_000293,11,2,1,260.46,2026-04-15 10:39:57.499616
20260415_103957_000294,34,4,2,333.77,2026-04-15 10:39:57.499622
20260415_103957_000295,4,1,3,124.9,2026-04-15 10:39:57.499629
20260415_103957_000296,43,1,1,223.87,2026-04-15 10:39:57.499635
20260415_103957_000297,31,1,1,122.29,2026-04-15 10:39:57.499642
20260415_103957_000298,6,4,2,378.26,2026-04-15 10:39:57.499648
20260415_103957_000299,14,2,3,234.15,2026-04-15 10:39:57.499655
20260415_103957_000300,1,2,1,109.67,2026-04-15 10:39:57.499661
20260415_103957_000301,2,4,3,267.6,2026-04-15 10:39:57.499668
20260415_103957_000302,12,2,1,245.55,2026-04-15 10:39:57.499675
20260415_103957_000303,37,3,1,415.44,2026-04-15 10:39:57.499682
20260415_103957_000304,48,3,1,122.26,2026-04-15 10:39:57.499688
20260415_103957_000305,6,1,1,398.07,2026-04-15 10:39:57.499697
20260415_103957_000306,43,2,1,352.61,2026-04-15 10:39:57.499704
20260415_103957_000307,1,1,1,340.01,2026-04-15 10:39:57.499710
20260415_103957_000308,80,2,1,263.78,2026-04-15 10:39:57.499717
20260415_103957_000309,4,3,2,337.43,2026-04-15 10:39:57.499723
20260415_103957_000310,17,4,2,345.43,2026-04-15 10:39:57.499731
20260415_103957_000311,49,1,1,324.36,2026-04-15 10:39:57.499738
20260415_103957_000312,52,2,1,443.38,2026-04-15 10:39:57.499745
20260415_103957_000313,77,2,1,416.99,2026-04-15 10:39:57.499752
20260415_103957_000314,78,2,1,333.23,2026-04-15 10:39:57.499759
20260415_103957_000315,69,2,2,123.89,2026-04-15 10:39:57.499766
20260415_103957_000316,90,3,1,482.65,2026-04-15 10:39:57.499775
20260415_103957_000317,1,3,1,493.6,2026-04-15 10:39:57.499781
20260415_103957_000318,50,3,1,288.46,2026-04-15 10:39:57.499788
20260415_103957_000319,2,3,1,378.14,2026-04-15 10:39:57.499795
20260415_103957_000320,78,2,2,142.29,2026-04-15 10:39:57.499801
20260415_103957_000321,87,3,3,313.38,2026-04-15 10:39:57.499809
20260415_103957_000322,19,3,1,346.15,2026-04-15 10:39:57.499815
20260415_103957_000323,2,4,1,303.73,2026-04-15 10:39:57.499822
20260415_103957_000324,20,3,2,113.36,2026-04-15 10:39:57.499828
20260415_103957_000325,99,3,1,305.91,2026-04-15 10:39:57.499835
20260415_103957_000326,6,3,2,120.09,2026-04-15 10:39:57.499841
20260415_103957_000327,97,2,1,124.55,2026-04-15 10:39:57.499848
20260415_103957_000328,4,1,2,186.55,2026-04-15 10:39:57.499855
20260415_103957_000329,52,1,2,410.19,2026-04-15 10:39:57.499861
20260415_103957_000330,13,4,3,423.15,2026-04-15 10:39:57.499868
20260415_103957_000331,51,1,1,360.76,2026-04-15 10:39:57.499874
20260415_103957_000332,36,2,1,399.21,2026-04-15 10:39:57.499881
20260415_103957_000333,15,2,2,472.67,2026-04-15 10:39:57.499887
20260415_103957_000334,16,3,2,260.71,2026-04-15 10:39:57.499894
20260415_103957_000335,15,3,1,315.3,2026-04-15 10:39:57.499900
20260415_103957_000336,34,2,2,181.83,2026-04-15 10:39:57.499907
20260415_103957_000337,13,3,2,446.92,2026-04-15 10:39:57.499913
20260415_103957_000338,4,4,1,444.99,2026-04-15 10:39:57.499920
20260415_103957_000339,9,3,2,166.82,2026-04-15 10:39:57.499926
20260415_103957_000340,32,4,1,168.28,2026-04-15 10:39:57.499933
20260415_103957_000341,5,2,1,117.32,2026-04-15 10:39:57.499940
20260415_103957_000342,1,1,1,364.15,2026-04-15 10:39:57.499947
20260415_103957_000343,2,3,1,325.81,2026-04-15 10:39:57.499954
20260415_103957_000344,46,3,1,457.54,2026-04-15 10:39:57.499960
20260415_103957_000345,68,1,1,116.39,2026-04-15 10:39:57.499967
20260415_103957_000346,16,1,1,405.45,2026-04-15 10:39:57.499974
20260415_103957_000347,20,1,1,102.54,2026-04-15 10:39:57.499981
20260415_103957_000348,16,4,3,155.07,2026-04-15 10:39:57.499987
20260415_103957_000349,2,2,1,245.64,2026-04-15 10:39:57.499994
20260415_103957_000350,46,3,1,124.42,2026-04-15 10:39:57.500000
20260415_103957_000351,10,1,2,120.38,2026-04-15 10:39:57.500007
20260415_103957_000352,4,1,1,125.47,2026-04-15 10:39:57.500014
20260415_103957_000353,4,1,2,369.36,2026-04-15 10:39:57.500020
20260415_103957_000354,29,1,1,450.07,2026-04-15 10:39:57.500027
20260415_103957_000355,29,4,3,498.26,2026-04-15 10:39:57.500034
20260415_103957_000356,17,1,2,444.24,2026-04-15 10:39:57.500040
20260415_103957_000357,60,1,1,299.83,2026-04-15 10:39:57.500047
20260415_103957_000358,48,2,1,320.2,2026-04-15 10:39:57.500053
20260415_103957_000359,15,4,1,339.06,2026-04-15 10:39:57.500060
20260415_103957_000360,81,3,2,336.82,2026-04-15 10:39:57.500068
20260415_103957_000361,8,3,1,175.67,2026-04-15 10:39:57.500074
20260415_103957_000362,58,4,1,466.74,2026-04-15 10:39:57.500081
20260415_103957_000363,2,4,1,290.73,2026-04-15 10:39:57.500087
20260415_103957_000364,54,4,3,417.61,2026-04-15 10:39:57.500094
20260415_103957_000365,2,4,1,204.71,2026-04-15 10:39:57.500100
20260415_103957_000366,51,3,2,326.07,2026-04-15 10:39:57.500107
20260415_103957_000367,27,2,1,230.34,2026-04-15 10:39:57.500113
20260415_103957_000368,79,3,1,146.41,2026-04-15 10:39:57.500120
20260415_103957_000369,42,3,1,214.28,2026-04-15 10:39:57.500126
20260415_103957_000370,1,3,2,344.86,2026-04-15 10:39:57.500133
20260415_103957_000371,2,3,1,252.15,2026-04-15 10:39:57.500139
20260415_103957_000372,3,3,2,296.1,2026-04-15 10:39:57.500146
20260415_103957_000373,33,4,2,134.4,2026-04-15 10:39:57.500152
20260415_103957_000374,50,3,1,114.37,2026-04-15 10:39:57.500159
20260415_103957_000375,20,3,1,324.9,2026-04-15 10:39:57.500166
20260415_103957_000376,3,3,1,211.39,2026-04-15 10:39:57.500172
20260415_103957_000377,94,2,2,189.69,2026-04-15 10:39:57.500179
20260415_103957_000378,19,3,1,359.27,2026-04-15 10:39:57.500186
20260415_103957_000379,10,3,2,171.41,2026-04-15 10:39:57.500193
20260415_103957_000380,16,2,1,137.79,2026-04-15 10:39:57.500200
20260415_103957_000381,11,2,2,100.77,2026-04-15 10:39:57.500207
20260415_103957_000382,27,4,1,441.46,2026-04-15 10:39:57.500214
20260415_103957_000383,4,3,2,208.9,2026-04-15 10:39:57.500220
20260415_103957_000384,36,4,1,411.17,2026-04-15 10:39:57.500227
20260415_103957_000385,1,4,1,398.76,2026-04-15 10:39:57.500233
20260415_103957_000386,12,4,2,423.38,2026-04-15 10:39:57.500240
20260415_103957_000387,64,1,2,338.11,2026-04-15 10:39:57.500246
