id_registro,id_pessoa,id_produto,classe,valor,gerado_em
20260416_192642_000102,91,4,3,302.71,2026-04-16 19:26:42.894998
20260416_192642_000103,17,2,1,103.81,2026-04-16 19:26:42.895004
20260416_192642_000104,1,4,1,489.58,2026-04-16 19:26:42.895011
20260416_192642_000105,56,2,1,390.3,2026-04-16 19:26:42.895017
20260416_192642_000106,73,4,2,166.49,2026-04-16 19:26:42.895024
20260416_192642_000107,2,1,1,104.54,2026-04-16 19:26:42.895032
20260416_192642_000108,92,4,2,409.2,2026-04-16 19:26:42.895038
20260416_192642_000109,42,4,1,491.07,2026-04-16 19:26:42.895045
20260416_192642_000110,27,1,1,472.18,2026-04-16 19:26:42.895052
20260416_192642_000111,20,2,1,143.29,2026-04-16 19:26:42.895058
20260416_192642_000112,97,1,3,196.32,2026-04-16 19:26:42.895065
20260416_192642_000113,57,3,1,496.01,2026-04-16 19:26:42.895071
20260416_192642_000114,15,1,2,108.22,2026-04-16 19:26:42.895077
20260416_192642_000115,91,1,2,227.69,2026-04-16 19:26:42.895084
20260416_192642_000116,27,1,1,338.01,2026-04-16 19:26:42.895090
20260416_192642_000117,60,4,1,391.33,2026-04-16 19:26:42.895097
20260416_192642_000118,90,1,3,277.95,2026-04-16 19:26:42.895103
20260416_192642_000119,73,2,2,298.52,2026-04-16 19:26:42.895109
20260416_192642_000120,38,1,1,454.86,2026-04-16 19:26:42.895116
20260416_192642_000121,99,3,1,203.84,2026-04-16 19:26:42.895123
20260416_192642_000122,3,4,1,456.22,2026-04-16 19:26:42.895130
20260416_192642_000123,82,1,1,260.02,2026-04-16 19:26:42.895137
20260416_192642_000124,39,2,1,277.13,2026-04-16 19:26:42.895146
20260416_192642_000125,47,4,2,495.32,2026-04-16 19:26:42.895153
20260416_192642_000126,27,1,2,249.4,2026-04-16 19:26:42.895161
20260416_192642_000127,29,2,2,272.94,2026-04-16 19:26:42.895168
20260416_192642_000128,14,4,1,265.62,2026-04-16 19:26:42.895174
20260416_192642_000129,52,1,1,110.99,2026-04-16 19:26:42.895180
20260416_192642_000130,1,3,2,492.81,2026-04-16 19:26:42.895188
20260416_192642_000131,98,1,1,363.63,2026-04-16 19:26:42.895194
20260416_192642_000132,65,2,2,467.67,2026-04-16 19:26:42.895200
20260416_192642_000133,95,2,1,146.09,2026-04-16 19:26:42.895207
20260416_192642_000134,11,4,1,319.2,2026-04-16 19:26:42.895213
20260416_192642_000135,7,1,1,242.61,2026-04-16 19:26:42.895219
20260416_192642_000136,34,3,1,486.11,2026-04-16 19:26:42.895226
20260416_192642_000137,31,3,1,210.54,2026-04-16 19:26:42.895232
20260416_192642_000138,1,4,1,216.73,2026-04-16 19:26:42.895239
20260416_192642_000139,28,3,1,343.02,2026-04-16 19:26:42.895248
20260416_192642_000140,58,2,1,410.03,2026-04-16 19:26:42.895255
20260416_192642_000141,31,2,3,480.86,2026-04-16 19:26:42.895261
20260416_192642_000142,23,2,1,133.42,2026-04-16 19:26:42.895267
20260416_192642_000143,90,2,2,438.25,2026-04-16 19:26:42.895274
20260416_192642_000144,12,3,2,467.6,2026-04-16 19:26:42.895280
20260416_192642_000145,1,2,1,179.3,2026-04-16 19:26:42.895286
20260416_192642_000146,31,3,2,477.92,2026-04-16 19:26:42.895295
20260416_192642_000147,51,2,1,173.87,2026-04-16 19:26:42.895302
20260416_192642_000148,58,2,3,192.28,2026-04-16 19:26:42.895308
20260416_192642_000149,57,2,1,300.15,2026-04-16 19:26:42.895314
20260416_192642_000150,48,4,2,471.67,2026-04-16 19:26:42.895321
20260416_192642_000151,44,4,1,192.11,2026-04-16 19:26:42.895328
20260416_192642_000152,11,3,1,318.02,2026-04-16 19:26:42.895334
20260416_192642_000153,2,1,2,405.05,2026-04-16 19:26:42.895341
20260416_192642_000154,20,1,1,169.11,2026-04-16 19:26:42.895349
20260416_192642_000155,60,3,2,330.07,2026-04-16 19:26:42.895356
20260416_192642_000156,1,1,1,196.8,2026-04-16 19:26:42.895363
20260416_192642_000157,4,3,1,430.74,2026-04-16 19:26:42.895369
20260416_192642_000158,13,4,1,366.86,2026-04-16 19:26:42.895376
20260416_192642_000159,1,4,1,354.82,2026-04-16 19:26:42.895382
20260416_192642_000160,36,4,2,438.14,2026-04-16 19:26:42.895389
20260416_192642_000161,95,3,1,424.35,2026-04-16 19:26:42.895395
20260416_192642_000162,65,3,2,165.14,2026-04-16 19:26:42.895401
20260416_192642_000163,3,1,3,265.89,2026-04-16 19:26:42.895408
20260416_192642_000164,8,4,1,300.92,2026-04-16 19:26:42.895414
20260416_192642_000165,11,4,2,168.66,2026-04-16 19:26:42.895422
20260416_192642_000166,70,4,3,247.76,2026-04-16 19:26:42.895428
20260416_192642_000167,56,1,1,490.97,2026-04-16 19:26:42.895435
20260416_192642_000168,3,3,2,266.04,2026-04-16 19:26:42.895442
20260416_192642_000169,64,4,2,348.68,2026-04-16 19:26:42.895448
20260416_192642_000170,29,3,1,224.94,2026-04-16 19:26:42.895456
20260416_192642_000171,11,2,1,325.7,2026-04-16 19:26:42.895463
20260416_192642_000172,19,1,3,267.48,2026-04-16 19:26:42.895469
20260416_192642_000173,64,2,3,390.49,2026-04-16 19:26:42.895476
20260416_192642_000174,20,1,1,257.98,2026-04-16 19:26:42.895483
20260416_192642_000175,10,3,1,428.09,2026-04-16 19:26:42.895490
20260416_192642_000176,85,1,2,166.82,2026-04-16 19:26:42.895496
20260416_192642_000177,17,3,1,341.5,2026-04-16 19:26:42.895502
20260416_192642_000178,33,3,1,467.07,2026-04-16 19:26:42.895509
20260416_192642_000179,1,3,2,481.52,2026-04-16 19:26:42.895515
20260416_192642_000180,1,4,1,444.71,2026-04-16 19:26:42.895522
20260416_192642_000181,1,4,2,282.56,2026-04-16 19:26:42.895528
20260416_192642_000182,2,3,1,496.06,2026-04-16 19:26:42.895534
20260416_192642_000183,8,1,3,453.86,2026-04-16 19:26:42.895541
20260416_192642_000184,39,2,1,134.98,2026-04-16 19:26:42.895547
20260416_192642_000185,21,4,3,401.79,2026-04-16 19:26:42.895555
20260416_192642_000186,5,3,2,475.44,2026-04-16 19:26:42.895563
20260416_192642_000187,9,4,2,379.49,2026-04-16 19:26:42.895569
20260416_192642_000188,7,4,2,287.76,2026-04-16 19:26:42.895576
20260416_192642_000189,21,4,1,288.9,2026-04-16 19:26:42.895582
20260416_192642_000190,30,3,1,303.71,2026-04-16 19:26:42.895589
20260416_192642_000191,24,4,2,222.12,2026-04-16 19:26:42.895595
20260416_192642_000192,2,3,2,211.86,2026-04-16 19:26:42.895601
20260416_192642_000193,51,3,2,429.21,2026-04-16 19:26:42.895608
20260416_192642_000194,39,4,1,157.11,2026-04-16 19:26:42.895614
20260416_192642_000195,87,1,1,479.25,2026-04-16 19:26:42.895621
20260416_192642_000196,81,1,2,161.91,2026-04-16 19:26:42.895627
20260416_192642_000197,5,3,2,206.11,2026-04-16 19:26:42.895634
20260416_192642_000198,3,1,1,427.82,2026-04-16 19:26:42.895640
20260416_192642_000199,21,1,1,386.84,2026-04-16 19:26:42.895647
20260416_192642_000200,2,1,1,385.95,2026-04-16 19:26:42.895653
20260416_192642_000201,64,2,1,452.81,2026-04-16 19:26:42.895660
20260416_192642_000202,29,4,1,355.71,2026-04-16 19:26:42.895667
20260416_192642_000203,81,2,1,148.69,2026-04-16 19:26:42.895674
20260416_192642_000204,27,1,2,402.53,2026-04-16 19:26:42.895681
20260416_192642_000205,79,2,2,292.0,2026-04-16 19:26:42.895688
20260416_192642_000206,37,1,2,263.85,2026-04-16 19:26:42.895694
20260416_192642_000207,4,1,3,307.08,2026-04-16 19:26:42.895701
20260416_192642_000208,30,3,1,330.98,2026-04-16 19:26:42.895707
20260416_192642_000209,90,1,2,178.98,2026-04-16 19:26:42.895714
20260416_192642_000210,18,1,1,206.85,2026-04-16 19:26:42.895720
20260416_192642_000211,70,2,1,163.58,2026-04-16 19:26:42.895727
20260416_192642_000212,3,3,1,218.04,2026-04-16 19:26:42.895733
20260416_192642_000213,6,4,1,226.36,2026-04-16 19:26:42.895740
20260416_192642_000214,4,2,1,177.06,2026-04-16 19:26:42.895746
20260416_192642_000215,20,4,1,131.79,2026-04-16 19:26:42.895753
20260416_192642_000216,46,2,1,325.35,2026-04-16 19:26:42.895759
20260416_192642_000217,1,4,1,115.31,2026-04-16 19:26:42.895766
20260416_192642_000218,31,3,1,248.49,2026-04-16 19:26:42.895773
20260416_192642_000219,8,1,1,449.12,2026-04-16 19:26:42.895780
20260416_192642_000220,33,4,1,486.76,2026-04-16 19:26:42.895786
20260416_192642_000221,3,1,1,420.4,2026-04-16 19:26:42.895793
20260416_192642_000222,7,3,2,132.04,2026-04-16 19:26:42.895799
20260416_192642_000223,6,1,2,133.57,2026-04-16 19:26:42.895806
20260416_192642_000224,4,3,1,478.25,2026-04-16 19:26:42.895815
20260416_192642_000225,37,1,2,304.97,2026-04-16 19:26:42.895821
20260416_192642_000226,52,1,2,319.49,2026-04-16 19:26:42.895828
20260416_192642_000227,13,3,1,323.2,2026-04-16 19:26:42.895834
20260416_192642_000228,2,1,3,338.72,2026-04-16 19:26:42.895841
20260416_192642_000229,1,3,1,249.35,2026-04-16 19:26:42.895847
20260416_192642_000230,18,2,2,276.43,2026-04-16 19:26:42.895853
20260416_192642_000231,58,4,1,171.44,2026-04-16 19:26:42.895860
20260416_192642_000232,8,4,2,157.02,2026-04-16 19:26:42.895867
20260416_192642_000233,1,1,1,438.61,2026-04-16 19:26:42.895873
20260416_192642_000234,12,3,2,398.86,2026-04-16 19:26:42.895881
20260416_192642_000235,3,4,1,454.1,2026-04-16 19:26:42.895887
20260416_192642_000236,68,2,1,475.62,2026-04-16 19:26:42.895893
20260416_192642_000237,23,3,2,166.88,2026-04-16 19:26:42.895900
20260416_192642_000238,10,1,1,372.38,2026-04-16 19:26:42.895906
20260416_192642_000239,22,3,1,393.87,2026-04-16 19:26:42.895913
20260416_192642_000240,1,2,1,452.95,2026-04-16 19:26:42.895919
20260416_192642_000241,87,2,1,169.42,2026-04-16 19:26:42.895926
20260416_192642_000242,10,4,3,295.11,2026-04-16 19:26:42.895932
20260416_192642_000243,34,4,1,297.15,2026-04-16 19:26:42.895940
20260416_192642_000244,63,3,1,330.7,2026-04-16 19:26:42.895946
20260416_192642_000245,1,3,1,136.71,2026-04-16 19:26:42.895953
20260416_192642_000246,69,3,1,131.01,2026-04-16 19:26:42.895959
20260416_192642_000247,63,3,1,443.5,2026-04-16 19:26:42.895966
20260416_192642_000248,63,2,1,427.31,2026-04-16 19:26:42.895973
20260416_192642_000249,74,4,1,167.35,2026-04-16 19:26:42.895979
20260416_192642_000250,6,3,1,372.43,2026-04-16 19:26:42.895987
20260416_192642_000251,37,3,1,446.4,2026-04-16 19:26:42.895994
20260416_192642_000252,2,4,1,309.79,2026-04-16 19:26:42.896000
20260416_192642_000253,4,2,1,182.76,2026-04-16 19:26:42.896007
20260416_192642_000254,2,3,1,319.21,2026-04-16 19:26:42.896015
20260416_192642_000255,5,2,1,201.48,2026-04-16 19:26:42.896022
20260416_192642_000256,3,3,1,216.08,2026-04-16 19:26:42.896028
20260416_192642_000257,33,1,1,221.72,2026-04-16 19:26:42.896035
20260416_192642_000258,33,1,1,147.94,2026-04-16 19:26:42.896041
20260416_192642_000259,33,4,2,137.34,2026-04-16 19:26:42.896048
20260416_192642_000260,3,4,1,411.34,2026-04-16 19:26:42.896054
20260416_192642_000261,64,1,2,158.95,2026-04-16 19:26:42.896061
20260416_192642_000262,30,2,1,155.18,2026-04-16 19:26:42.896067
20260416_192642_000263,2,1,2,336.47,2026-04-16 19:26:42.896075
20260416_192642_000264,6,4,1,390.65,2026-04-16 19:26:42.896081
20260416_192642_000265,1,3,1,408.54,2026-04-16 19:26:42.896088
20260416_192642_000266,27,4,1,314.48,2026-04-16 19:26:42.896096
20260416_192642_000267,3,2,2,475.08,2026-04-16 19:26:42.896103
20260416_192642_000268,50,1,2,350.61,2026-04-16 19:26:42.896109
20260416_192642_000269,5,2,1,165.86,2026-04-16 19:26:42.896115
20260416_192642_000270,1,3,1,409.29,2026-04-16 19:26:42.896127
20260416_192642_000271,2,3,2,368.87,2026-04-16 19:26:42.896133
20260416_192642_000272,38,3,1,235.23,2026-04-16 19:26:42.896142
20260416_192642_000273,74,4,2,435.67,2026-04-16 19:26:42.896148
20260416_192642_000274,1,3,2,437.67,2026-04-16 19:26:42.896155
20260416_192642_000275,5,4,1,325.53,2026-04-16 19:26:42.896161
20260416_192642_000276,26,4,1,473.43,2026-04-16 19:26:42.896168
20260416_192642_000277,54,1,2,363.23,2026-04-16 19:26:42.896174
20260416_192642_000278,72,2,1,443.61,2026-04-16 19:26:42.896181
20260416_192642_000279,18,3,2,478.72,2026-04-16 19:26:42.896187
20260416_192642_000280,19,4,1,451.69,2026-04-16 19:26:42.896194
20260416_192642_000281,95,3,1,250.4,2026-04-16 19:26:42.896200
20260416_192642_000282,34,1,2,176.86,2026-04-16 19:26:42.896210
20260416_192642_000283,28,2,1,375.82,2026-04-16 19:26:42.896216
20260416_192642_000284,1,1,1,162.24,2026-04-16 19:26:42.896223
20260416_192642_000285,6,2,1,353.93,2026-04-16 19:26:42.896229
20260416_192642_000286,45,3,2,153.58,2026-04-16 19:26:42.896236
20260416_192642_000287,4,1,1,134.34,2026-04-16 19:26:42.896242
20260416_192642_000288,1,3,2,413.63,2026-04-16 19:26:42.896249
20260416_192642_000289,16,1,1,100.22,2026-04-16 19:26:42.896255
20260416_192642_000290,47,4,1,288.2,2026-04-16 19:26:42.896261
20260416_192642_000291,11,4,1,423.74,2026-04-16 19:26:42.896268
20260416_192642_000292,48,3,1,153.28,2026-04-16 19:26:42.896274
20260416_192642_000293,41,2,1,333.61,2026-04-16 19:26:42.896281
20260416_192642_000294,23,4,1,404.67,2026-04-16 19:26:42.896287
20260416_192642_000295,2,3,2,437.78,2026-04-16 19:26:42.896293
20260416_192642_000296,5,4,1,393.23,2026-04-16 19:26:42.896300
20260416_192642_000297,1,4,2,450.51,2026-04-16 19:26:42.896306
20260416_192642_000298,66,4,1,323.33,2026-04-16 19:26:42.896312
20260416_192642_000299,27,3,3,182.3,2026-04-16 19:26:42.896319
20260416_192642_000300,28,2,3,283.24,2026-04-16 19:26:42.896325
20260416_192642_000301,25,4,2,485.23,2026-04-16 19:26:42.896332
20260416_192642_000302,3,3,2,449.07,2026-04-16 19:26:42.896340
20260416_192642_000303,39,4,1,489.49,2026-04-16 19:26:42.896346
20260416_192642_000304,2,2,2,496.05,2026-04-16 19:26:42.896353
20260416_192642_000305,2,3,1,227.38,2026-04-16 19:26:42.896359
20260416_192642_000306,5,1,1,460.57,2026-04-16 19:26:42.896365
20260416_192642_000307,23,4,1,414.47,2026-04-16 19:26:42.896372
20260416_192642_000308,57,3,1,232.43,2026-04-16 19:26:42.896378
20260416_192642_000309,87,4,1,290.04,2026-04-16 19:26:42.896385
20260416_192642_000310,1,4,1,138.85,2026-04-16 19:26:42.896395
20260416_192642_000311,78,1,1,238.28,2026-04-16 19:26:42.896402
20260416_192642_000312,2,3,2,150.79,2026-04-16 19:26:42.896408
20260416_192642_000313,51,4,1,216.02,2026-04-16 19:26:42.896416
20260416_192642_000314,11,2,1,499.1,2026-04-16 19:26:42.896423
20260416_192642_000315,3,1,1,333.13,2026-04-16 19:26:42.896429
20260416_192642_000316,1,3,1,403.17,2026-04-16 19:26:42.896436
20260416_192642_000317,4,1,2,313.15,2026-04-16 19:26:42.896442
20260416_192642_000318,12,4,1,434.9,2026-04-16 19:26:42.896448
20260416_192642_000319,60,3,2,105.08,2026-04-16 19:26:42.896455
20260416_192642_000320,18,2,1,216.07,2026-04-16 19:26:42.896461
20260416_192642_000321,1,2,1,438.31,2026-04-16 19:26:42.896469
20260416_192642_000322,2,4,1,168.04,2026-04-16 19:26:42.896476
20260416_192642_000323,1,4,2,299.73,2026-04-16 19:26:42.896482
20260416_192642_000324,98,3,1,422.07,2026-04-16 19:26:42.896488
20260416_192642_000325,62,2,1,246.13,2026-04-16 19:26:42.896495
20260416_192642_000326,19,1,3,326.45,2026-04-16 19:26:42.896501
20260416_192642_000327,1,1,1,150.31,2026-04-16 19:26:42.896508
20260416_192642_000328,91,1,1,163.77,2026-04-16 19:26:42.896514
20260416_192642_000329,13,2,1,108.75,2026-04-16 19:26:42.896521
20260416_192642_000330,25,4,2,151.78,2026-04-16 19:26:42.896527
20260416_192642_000331,75,1,3,457.86,2026-04-16 19:26:42.896534
20260416_192642_000332,51,1,1,456.81,2026-04-16 19:26:42.896540
20260416_192642_000333,11,1,3,292.35,2026-04-16 19:26:42.896547
20260416_192642_000334,12,3,2,182.33,2026-04-16 19:26:42.896553
20260416_192642_000335,7,3,1,191.29,2026-04-16 19:26:42.896560
20260416_192642_000336,2,3,1,437.55,2026-04-16 19:26:42.896566
20260416_192642_000337,7,4,2,128.53,2026-04-16 19:26:42.896572
20260416_192642_000338,15,3,1,120.83,2026-04-16 19:26:42.896581
20260416_192642_000339,60,3,1,228.7,2026-04-16 19:26:42.896587
20260416_192642_000340,5,4,1,426.87,2026-04-16 19:26:42.896594
20260416_192642_000341,46,1,2,155.16,2026-04-16 19:26:42.896602
20260416_192642_000342,73,3,3,455.12,2026-04-16 19:26:42.896608
20260416_192642_000343,6,1,2,328.41,2026-04-16 19:26:42.896615
20260416_192642_000344,62,4,3,350.81,2026-04-16 19:26:42.896621
20260416_192642_000345,1,3,1,314.88,2026-04-16 19:26:42.896629
20260416_192642_000346,11,4,1,372.99,2026-04-16 19:26:42.896636
20260416_192642_000347,1,1,2,442.77,2026-04-16 19:26:42.896642
20260416_192642_000348,27,3,2,393.68,2026-04-16 19:26:42.896648
20260416_192642_000349,3,2,1,364.64,2026-04-16 19:26:42.896655
20260416_192642_000350,1,4,2,131.39,2026-04-16 19:26:42.896661
20260416_192642_000351,5,3,1,488.18,2026-04-16 19:26:42.896668
20260416_192642_000352,30,3,1,270.9,2026-04-16 19:26:42.896675
20260416_192642_000353,1,3,1,216.41,2026-04-16 19:26:42.896681
20260416_192642_000354,9,4,2,450.09,2026-04-16 19:26:42.896688
20260416_192642_000355,95,1,1,240.06,2026-04-16 19:26:42.896694
20260416_192642_000356,4,1,2,212.92,2026-04-16 19:26:42.896701
20260416_192642_000357,7,2,2,288.03,2026-04-16 19:26:42.896707
20260416_192642_000358,73,1,1,346.77,2026-04-16 19:26:42.896714
20260416_192642_000359,57,2,1,393.43,2026-04-16 19:26:42.896720
20260416_192642_000360,58,1,2,167.89,2026-04-16 19:26:42.896728
20260416_192642_000361,23,3,2,362.1,2026-04-16 19:26:42.896735
20260416_192642_000362,4,2,1,466.2,2026-04-16 19:26:42.896741
20260416_192642_000363,34,2,2,462.24,2026-04-16 19:26:42.896747
20260416_192642_000364,98,1,1,358.08,2026-04-16 19:26:42.896754
20260416_192642_000365,38,4,1,180.54,2026-04-16 19:26:42.896760
20260416_192642_000366,6,1,2,100.51,2026-04-16 19:26:42.896767
20260416_192642_000367,67,1,1,480.75,2026-04-16 19:26:42.896773
20260416_192642_000368,65,2,2,243.22,2026-04-16 19:26:42.896780
20260416_192642_000369,60,4,3,353.0,2026-04-16 19:26:42.896786
20260416_192642_000370,44,3,1,440.43,2026-04-16 19:26:42.896793
20260416_192642_000371,6,1,3,328.35,2026-04-16 19:26:42.896799
20260416_192642_000372,8,3,1,299.03,2026-04-16 19:26:42.896806
20260416_192642_000373,55,3,3,472.0,2026-04-16 19:26:42.896812
20260416_192642_000374,2,1,1,167.64,2026-04-16 19:26:42.896819
20260416_192642_000375,7,4,1,493.97,2026-04-16 19:26:42.896825
20260416_192642_000376,5,3,3,472.47,2026-04-16 19:26:42.896832
20260416_192642_000377,77,4,1,144.81,2026-04-16 19:26:42.896839
20260416_192642_000378,23,1,1,307.03,2026-04-16 19:26:42.896846
20260416_192642_000379,1,3,1,103.93,2026-04-16 19:26:42.896853
20260416_192642_000380,50,4,3,213.5,2026-04-16 19:26:42.896860
20260416_192642_000381,91,1,2,219.87,2026-04-16 19:26:42.896867
20260416_192642_000382,34,2,1,448.99,2026-04-16 19:26:42.896873
20260416_192642_000383,1,4,1,478.81,2026-04-16 19:26:42.896880
20260416_192642_000384,7,4,1,203.92,2026-04-16 19:26:42.896886
20260416_192642_000385,2,4,3,437.84,2026-04-16 19:26:42.896893
20260416_192642_000386,3,1,1,346.64,2026-04-16 19:26:42.896899
20260416_192642_000387,81,2,1,426.09,2026-04-16 19:26:42.896906
